Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,949.38,1043.05,1131.04,1187.82,1224.5,1279.36,1352.93,1315.46,1237.51,1169.89,MANAPPURAM
Expenses,272.62,272.36,283.02,298.91,256.81,269.41,257.66,264.43,271.05,322.24,MANAPPURAM
Other Income,1.13,34.24,2.26,3.26,1.4,14.64,1.93,3.28,5.52,0.5,MANAPPURAM
Depreciation,38.7,38.48,37.21,39.68,41.66,38.39,36.72,38.9,38.27,34.26,MANAPPURAM
Interest,303.88,338.9,356.65,391.77,432.58,442.34,437.49,407.57,363.27,339.63,MANAPPURAM
Profit before tax,335.31,427.55,456.42,460.72,494.85,543.86,622.99,607.84,570.44,474.26,MANAPPURAM
Tax,115.0,91.38,122.36,120.96,125.74,138.3,157.7,149.89,145.23,119.26,MANAPPURAM
Net profit,220.31,336.17,334.06,339.76,369.11,405.56,465.29,457.95,425.21,355.0,MANAPPURAM
Operating Profit,676.76,770.69,848.02,888.91,967.69,1009.95,1095.27,1051.03,966.46,847.65,MANAPPURAM
