Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6316.36,6316.36,6316.36,6316.36,6316.36,6207.41,6207.41,6162.73,6162.73,6162.73,COALINDIA
Reserves,13248.39,14199.8,10128.88,10417.83,9729.45,7710.03,6487.3,7834.66,10650.57,10588.98,COALINDIA
Borrowings,1145.61,1136.23,,,,,,,,,COALINDIA
Other Liabilities,10003.21,12386.11,7043.28,5416.77,5334.17,4968.92,5770.21,5060.89,5585.18,5746.83,COALINDIA
Total,30713.57,34038.5,23488.52,22150.96,21379.98,18886.36,18464.92,19058.28,22398.48,22498.54,COALINDIA
Net Block,100.9,96.63,96.26,89.08,332.71,321.33,316.88,300.75,310.91,352.78,COALINDIA
Capital Work in Progress,73.41,121.89,203.72,237.69,13.13,13.52,119.0,181.33,185.49,171.41,COALINDIA
Investments,6541.19,9026.07,9648.94,11772.08,11729.49,11589.26,12358.45,12537.9,12326.56,13224.87,COALINDIA
Other Assets,23998.07,24793.91,13539.6,10052.11,9304.65,6962.25,5670.59,6038.3,9575.52,8749.48,COALINDIA
Total,30713.57,34038.5,23488.52,22150.96,21379.98,18886.36,18464.92,19058.28,22398.48,22498.54,COALINDIA
Receivables,0.01,1.48,15.11,9.76,0.38,12.74,1.84,0.25,7.97,11.99,COALINDIA
Inventory,19.88,17.04,41.4,59.45,153.63,69.4,21.39,30.67,14.98,1.0,COALINDIA
Cash & Bank,15302.72,18104.28,9817.84,5795.0,4464.57,922.09,292.98,253.51,1071.48,230.27,COALINDIA
No. of Equity Shares,6316364400.0,6316364400.0,6316364400.0,6316364400.0,6316364400.0,6207409177.0,6207409177.0,6162728327.0,6162728327.0,6162728327.0,COALINDIA
New Bonus Shares,,,,,,,,,,,COALINDIA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,COALINDIA
