Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.02,17.02,17.02,17.02,17.02,17.02,17.02,17.02,17.02,17.02,NRAIL
Reserves,88.52,93.12,93.57,59.23,77.06,116.15,202.37,295.33,401.76,459.48,NRAIL
Borrowings,212.13,220.89,302.13,365.05,347.05,300.07,289.48,296.81,201.79,168.56,NRAIL
Other Liabilities,120.56,131.5,147.27,221.51,225.69,225.59,194.52,195.73,244.79,287.96,NRAIL
Total,438.23,462.53,559.99,662.81,666.82,658.83,703.39,804.89,865.36,933.02,NRAIL
Net Block,117.0,124.27,126.98,457.99,447.42,436.42,463.95,526.5,572.49,583.95,NRAIL
Capital Work in Progress,198.42,203.39,289.83,4.35,24.3,25.13,20.98,20.63,20.09,29.03,NRAIL
Investments,0.19,0.19,0.19,0.18,0.07,0.55,0.45,0.41,0.17,0.24,NRAIL
Other Assets,122.62,134.68,142.99,200.29,195.03,196.73,218.01,257.35,272.61,319.8,NRAIL
Total,438.23,462.53,559.99,662.81,666.82,658.83,703.39,804.89,865.36,933.02,NRAIL
Receivables,55.35,57.25,56.95,83.53,78.67,94.45,110.74,117.47,120.52,123.06,NRAIL
Inventory,32.81,30.69,32.77,60.83,66.04,62.97,69.35,104.32,102.57,138.94,NRAIL
Cash & Bank,7.76,7.17,4.14,10.78,5.98,5.05,7.86,5.76,5.72,7.27,NRAIL
No. of Equity Shares,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,17019100.0,NRAIL
New Bonus Shares,,,,,,,,,,,NRAIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NRAIL
