Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,17.86,ORIENTHOT
Reserves,277.03,279.84,261.15,216.28,222.0,221.34,228.55,320.04,296.38,243.65,ORIENTHOT
Borrowings,335.23,283.4,307.56,310.97,317.42,322.32,313.26,242.81,228.31,252.66,ORIENTHOT
Other Liabilities,45.67,89.28,86.39,122.97,82.31,74.64,72.37,75.25,69.34,67.42,ORIENTHOT
Total,675.79,670.38,672.96,668.08,639.59,636.16,632.04,655.96,611.89,581.59,ORIENTHOT
Net Block,424.95,444.54,446.79,449.78,406.6,391.08,375.89,394.56,396.24,372.09,ORIENTHOT
Capital Work in Progress,11.13,18.11,16.26,4.6,4.39,4.0,16.87,1.58,2.09,4.99,ORIENTHOT
Investments,72.16,65.84,65.84,66.49,61.83,63.51,66.03,99.97,61.89,65.29,ORIENTHOT
Other Assets,167.55,141.89,144.07,147.21,166.77,177.57,173.25,159.85,151.67,139.22,ORIENTHOT
Total,675.79,670.38,672.96,668.08,639.59,636.16,632.04,655.96,611.89,581.59,ORIENTHOT
Receivables,18.21,16.39,15.54,13.19,15.45,12.71,14.63,13.47,10.1,8.79,ORIENTHOT
Inventory,8.29,7.12,6.44,6.97,7.76,7.57,8.39,7.18,8.55,8.13,ORIENTHOT
Cash & Bank,15.6,7.35,7.19,3.35,3.24,12.96,6.42,52.0,55.96,31.71,ORIENTHOT
No. of Equity Shares,178599180.0,178599180.0,178599000.0,178599180.0,178599180.0,178599180.0,178599180.0,178599180.0,178599180.0,178599180.0,ORIENTHOT
New Bonus Shares,,,,,,,,,,,ORIENTHOT
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ORIENTHOT
