Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,111.4,XCHANGING
Reserves,28.28,34.71,56.25,63.47,77.11,70.37,76.27,92.99,115.71,133.94,XCHANGING
Borrowings,1.5,1.54,1.8,2.12,1.44,0.81,0.11,0.03,1.84,2.65,XCHANGING
Other Liabilities,43.04,44.01,71.33,74.8,51.01,55.55,55.66,51.73,44.95,44.16,XCHANGING
Total,184.22,191.66,240.78,251.79,240.96,238.13,243.44,256.15,273.9,292.15,XCHANGING
Net Block,3.86,7.12,6.78,7.24,4.79,2.04,0.38,0.29,2.25,1.76,XCHANGING
Capital Work in Progress,,,0.17,,,,,,,,XCHANGING
Investments,58.74,58.74,58.74,51.86,51.86,152.85,173.37,51.86,51.86,51.86,XCHANGING
Other Assets,121.62,125.8,175.09,192.69,184.31,83.24,69.69,204.0,219.79,238.53,XCHANGING
Total,184.22,191.66,240.78,251.79,240.96,238.13,243.44,256.15,273.9,292.15,XCHANGING
Receivables,50.06,41.91,42.7,50.84,35.38,19.03,12.03,8.9,8.15,4.96,XCHANGING
Inventory,,,,,,,,,,,XCHANGING
Cash & Bank,23.54,22.48,50.53,59.48,83.57,2.73,5.98,144.32,165.32,184.63,XCHANGING
No. of Equity Shares,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,111403716.0,XCHANGING
New Bonus Shares,,,,,,,,,,,XCHANGING
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,XCHANGING
