Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,41.66,41.78,62.72,62.81,62.81,62.81,62.81,62.81,62.81,62.81,IVC
Reserves,45.51,52.2,40.49,51.94,61.08,85.05,67.5,58.56,56.27,34.91,IVC
Borrowings,,,,,,,,,,,IVC
Other Liabilities,55.33,54.31,66.09,61.19,55.8,12.48,10.88,12.84,6.73,6.89,IVC
Total,142.5,148.29,169.3,175.94,179.69,160.34,141.19,134.21,125.81,104.61,IVC
Net Block,0.93,0.62,0.71,0.73,1.34,0.91,0.61,0.26,0.1,0.18,IVC
Capital Work in Progress,,0.08,,,,,,,,,IVC
Investments,34.44,50.35,68.98,131.14,138.69,125.55,103.17,106.36,105.89,84.16,IVC
Other Assets,107.13,97.24,99.61,44.07,39.66,33.88,37.41,27.59,19.82,20.27,IVC
Total,142.5,148.29,169.3,175.94,179.69,160.34,141.19,134.21,125.81,104.61,IVC
Receivables,36.67,37.58,60.01,21.56,8.02,10.01,15.64,,1.8,4.58,IVC
Inventory,,,,,,,,,,,IVC
Cash & Bank,8.24,6.52,7.05,6.56,18.27,11.63,5.79,18.31,12.14,10.65,IVC
No. of Equity Shares,208275410.0,208913910.0,313602115.0,314042740.0,314032740.0,314032740.0,314032740.0,314032740.0,314032740.0,314032740.0,IVC
New Bonus Shares,,,,,,,,,,,IVC
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,IVC
