Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.0,10.0,10.0,2.71,10.0,9.82,9.82,9.52,9.52,9.32,DHANUKA
Reserves,204.59,252.76,322.49,402.28,470.44,511.9,623.54,632.7,698.18,786.99,DHANUKA
Borrowings,46.0,33.67,39.41,16.11,7.69,7.89,4.72,22.21,7.98,8.36,DHANUKA
Other Liabilities,135.06,124.04,145.4,172.87,168.52,185.19,184.58,170.9,216.63,326.47,DHANUKA
Total,395.65,420.47,517.3,593.97,656.65,714.8,822.66,835.33,932.31,1131.14,DHANUKA
Net Block,39.05,62.56,67.06,70.15,133.35,137.84,130.93,116.89,117.45,166.94,DHANUKA
Capital Work in Progress,0.28,1.31,22.26,38.49,0.05,0.44,0.08,0.99,3.67,7.59,DHANUKA
Investments,15.27,8.21,1.0,46.95,92.14,66.4,181.99,120.27,158.87,277.98,DHANUKA
Other Assets,341.05,348.39,426.98,438.38,431.11,510.12,509.66,597.18,652.32,678.63,DHANUKA
Total,395.65,420.47,517.3,593.97,656.65,714.8,822.66,835.33,932.31,1131.14,DHANUKA
Receivables,151.19,150.72,170.33,193.86,185.76,183.84,207.97,218.68,242.41,242.66,DHANUKA
Inventory,138.76,159.87,211.33,191.66,172.56,264.47,204.99,206.83,249.86,295.5,DHANUKA
Cash & Bank,8.74,5.37,2.29,3.85,2.16,4.34,11.4,1.33,26.29,1.48,DHANUKA
No. of Equity Shares,50019500.0,50019500.0,50019500.0,13527260.0,50019500.0,49078324.0,49078324.0,47578324.0,47578324.0,46578324.0,DHANUKA
New Bonus Shares,,,,,,,,,,,DHANUKA
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,DHANUKA
