Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,KHAICHEM
Reserves,115.87,117.43,115.24,116.44,117.51,119.41,120.63,128.42,143.36,164.52,KHAICHEM
Borrowings,201.01,318.04,212.74,225.42,231.67,239.42,201.85,137.07,140.37,79.05,KHAICHEM
Other Liabilities,129.04,49.03,48.68,46.98,41.02,69.23,58.86,78.15,98.42,102.19,KHAICHEM
Total,455.62,494.2,386.36,398.54,399.9,437.76,391.04,353.34,391.85,355.46,KHAICHEM
Net Block,90.99,92.03,123.27,123.67,117.54,117.9,113.84,107.6,102.46,99.53,KHAICHEM
Capital Work in Progress,4.71,15.9,4.23,0.44,0.95,2.49,0.57,0.06,0.48,0.43,KHAICHEM
Investments,0.09,0.09,0.09,0.09,0.09,1.44,1.44,1.98,1.32,1.73,KHAICHEM
Other Assets,359.83,386.18,258.77,274.34,281.32,315.93,275.19,243.7,287.59,253.77,KHAICHEM
Total,455.62,494.2,386.36,398.54,399.9,437.76,391.04,353.34,391.85,355.46,KHAICHEM
Receivables,45.29,56.61,46.83,55.31,93.28,91.6,98.62,59.02,53.53,43.62,KHAICHEM
Inventory,168.47,185.49,133.16,133.47,65.31,100.72,75.26,89.37,114.08,113.35,KHAICHEM
Cash & Bank,21.18,29.56,10.04,10.46,8.63,8.03,5.09,7.14,5.33,6.24,KHAICHEM
No. of Equity Shares,97124420.0,96989200.0,96989200.0,96989200.0,96989200.0,96989200.0,96989200.0,96989200.0,96989200.0,96989200.0,KHAICHEM
New Bonus Shares,,,,,,,,,,,KHAICHEM
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,KHAICHEM
