Report Date,Unnamed: 1,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,,,,866.8,-1558.37,-154.94,455.07,-1273.84,-965.54,751.34,NIACL
Cash from Investing Activity,,,,-1324.19,750.89,1393.35,-580.47,2331.44,2830.38,-250.2,NIACL
Cash from Financing Activity,,,,-257.39,-360.0,-301.98,1127.56,-474.05,-298.0,9.74,NIACL
Net Cash Flow,,,,-714.77,-1167.49,936.43,1002.16,583.54,1566.84,510.88,NIACL
