Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,40.0,40.0,40.0,173.32,174.04,147.29,147.53,148.08,148.46,148.86,WELENT
Reserves,439.69,445.15,386.92,1310.52,1302.6,1205.1,1309.81,1451.2,1587.05,1669.98,WELENT
Borrowings,181.05,171.37,112.01,91.4,70.52,80.13,66.37,170.9,310.01,602.46,WELENT
Other Liabilities,70.95,114.23,75.36,98.54,101.86,227.18,390.67,827.62,633.23,765.45,WELENT
Total,731.69,770.75,614.29,1673.78,1649.02,1659.7,1914.38,2597.8,2678.75,3186.75,WELENT
Net Block,301.27,243.92,213.31,176.67,102.77,25.16,8.33,62.88,31.57,28.56,WELENT
Capital Work in Progress,8.05,17.05,25.73,,,,,1.31,,,WELENT
Investments,68.33,236.84,150.9,1187.06,1324.99,1124.41,1349.77,1210.27,1433.02,1511.05,WELENT
Other Assets,354.04,272.94,224.35,310.05,221.26,510.13,556.28,1323.34,1214.16,1647.14,WELENT
Total,731.69,770.75,614.29,1673.78,1649.02,1659.7,1914.38,2597.8,2678.75,3186.75,WELENT
Receivables,152.41,120.19,46.93,33.45,37.35,19.19,113.98,341.62,341.01,208.84,WELENT
Inventory,20.68,14.82,5.88,3.72,2.98,2.96,0.71,0.73,0.68,4.89,WELENT
Cash & Bank,58.25,21.4,11.13,60.1,36.23,294.33,43.77,111.5,120.79,167.3,WELENT
No. of Equity Shares,40000000.0,40000000.0,40000000.0,173320535.0,174040535.0,147293056.0,147533056.0,148083056.0,148458056.0,148864056.0,WELENT
New Bonus Shares,,,,,,,,,,,WELENT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,WELENT
