Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,3076.92,3350.84,4002.37,4231.73,4590.29,4253.96,4696.54,6656.28,4975.02,4572.32,BAJAJELEC
Raw Material Cost,2342.62,2625.95,2938.25,3021.97,3120.05,2772.39,3104.36,4930.56,3243.41,3266.24,BAJAJELEC
Change in Inventory,47.68,45.45,53.86,31.73,31.82,15.12,-0.11,216.71,-87.97,269.7,BAJAJELEC
Power and Fuel,2.41,2.91,14.28,15.37,15.7,11.74,10.68,13.0,11.98,9.71,BAJAJELEC
Other Mfr. Exp,91.3,94.31,335.44,314.06,322.67,345.81,366.08,527.98,387.39,308.81,BAJAJELEC
Employee Cost,150.02,167.63,186.48,226.96,285.74,330.31,318.93,358.25,396.96,389.98,BAJAJELEC
Selling and admin,255.11,300.7,375.53,433.52,443.31,478.15,496.43,568.6,490.68,443.87,BAJAJELEC
Other Expenses,46.05,93.19,124.31,163.23,170.39,87.92,106.5,126.25,149.7,121.87,BAJAJELEC
Other Income,14.42,40.81,15.14,24.29,48.08,35.59,-36.18,65.43,52.63,84.45,BAJAJELEC
Depreciation,12.52,14.45,24.75,29.03,27.38,29.87,33.94,38.46,68.01,69.26,BAJAJELEC
Interest,63.04,68.98,78.3,104.43,108.08,80.44,58.86,115.88,169.16,75.55,BAJAJELEC
Profit before tax,175.95,68.98,-5.97,-20.82,176.87,168.04,164.47,259.44,22.39,241.18,BAJAJELEC
Tax,58.07,17.77,-0.65,-6.87,66.52,60.38,80.85,92.37,22.52,57.53,BAJAJELEC
Net profit,117.88,51.21,-5.31,-13.95,110.35,107.66,83.62,167.07,-0.13,183.64,BAJAJELEC
