Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.98,14.22,14.72,14.72,14.72,15.49,16.31,17.16,17.16,17.16,SRHHYPOLTD
Reserves,114.42,124.95,134.58,156.99,173.05,222.0,299.57,308.15,294.4,370.84,SRHHYPOLTD
Borrowings,98.59,116.65,87.72,87.42,85.03,54.93,78.12,51.92,57.23,71.51,SRHHYPOLTD
Other Liabilities,83.8,102.16,130.32,99.2,83.86,59.57,66.33,92.59,76.05,59.41,SRHHYPOLTD
Total,310.79,357.98,367.34,358.33,356.66,351.99,460.33,469.82,444.84,518.92,SRHHYPOLTD
Net Block,127.42,155.38,199.95,194.36,194.66,182.08,194.36,194.38,161.49,133.93,SRHHYPOLTD
Capital Work in Progress,33.11,51.69,,5.07,1.85,8.48,,,3.05,0.44,SRHHYPOLTD
Investments,22.49,30.75,32.07,23.31,23.35,43.24,105.25,65.1,18.44,50.45,SRHHYPOLTD
Other Assets,127.77,120.16,135.32,135.59,136.8,118.19,160.72,210.34,261.86,334.1,SRHHYPOLTD
Total,310.79,357.98,367.34,358.33,356.66,351.99,460.33,469.82,444.84,518.92,SRHHYPOLTD
Receivables,29.11,28.83,26.37,35.25,53.38,30.39,57.07,87.9,82.03,96.6,SRHHYPOLTD
Inventory,21.02,21.22,28.55,24.8,22.16,28.79,36.52,37.05,36.71,39.71,SRHHYPOLTD
Cash & Bank,5.24,5.1,7.33,6.11,5.76,14.76,9.58,15.19,86.42,138.53,SRHHYPOLTD
No. of Equity Shares,13980859.0,14224183.0,14716689.0,14716689.0,14716689.0,15491251.0,16306580.0,17164821.0,17164821.0,17164821.0,SRHHYPOLTD
New Bonus Shares,,,,,,,,,,,SRHHYPOLTD
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SRHHYPOLTD
