Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,197.47,202.09,211.25,223.7,175.96,161.11,230.73,207.55,177.83,152.8,HISARMETAL
Raw Material Cost,163.58,171.34,177.33,191.73,145.14,125.4,180.61,159.22,132.87,112.55,HISARMETAL
Change in Inventory,-0.05,0.21,0.55,1.23,-1.18,0.71,-1.04,-0.28,,1.77,HISARMETAL
Power and Fuel,11.91,11.02,11.69,11.33,10.28,10.48,13.05,12.04,12.98,10.13,HISARMETAL
Other Mfr. Exp,7.76,7.08,8.83,7.04,7.37,9.93,11.98,13.91,10.63,8.53,HISARMETAL
Employee Cost,2.22,2.31,2.55,2.64,2.54,4.03,5.97,6.15,6.2,6.19,HISARMETAL
Selling and admin,1.01,0.94,1.01,1.11,0.86,1.24,2.29,2.94,2.72,2.36,HISARMETAL
Other Expenses,0.01,0.06,0.04,0.07,0.08,0.99,0.16,0.22,0.19,0.24,HISARMETAL
Other Income,0.24,0.35,0.38,0.25,0.14,0.51,0.28,1.22,0.27,0.28,HISARMETAL
Depreciation,2.54,2.56,2.64,1.51,1.7,1.82,1.84,2.09,2.31,2.15,HISARMETAL
Interest,8.29,7.16,6.39,7.7,6.24,4.61,6.78,4.92,5.18,4.95,HISARMETAL
Profit before tax,0.34,0.18,1.7,2.05,0.71,3.83,7.29,7.0,5.02,7.75,HISARMETAL
Tax,0.15,0.17,0.46,0.72,0.32,1.2,2.32,1.68,1.11,2.35,HISARMETAL
Net profit,0.18,0.01,1.23,1.33,0.39,2.64,4.96,5.33,3.91,5.41,HISARMETAL
