Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,556.53,643.4,706.97,918.34,925.75,935.68,972.09,1151.7,1260.18,1046.82,MIRZAINT
Raw Material Cost,343.0,382.01,439.37,570.46,536.92,515.17,588.68,699.7,692.88,621.52,MIRZAINT
Change in Inventory,18.13,11.82,39.04,27.11,33.31,11.86,107.91,40.23,-9.94,32.65,MIRZAINT
Power and Fuel,13.3,15.6,20.12,25.22,27.13,26.3,26.41,28.76,29.07,22.94,MIRZAINT
Other Mfr. Exp,44.48,43.32,51.58,64.65,64.51,53.3,54.97,54.66,65.76,36.92,MIRZAINT
Employee Cost,28.84,32.86,36.56,45.73,59.41,70.73,90.18,95.15,107.59,88.76,MIRZAINT
Selling and admin,56.34,64.82,73.07,94.13,99.38,118.99,142.4,167.76,180.95,188.94,MIRZAINT
Other Expenses,0.74,0.63,0.3,1.83,1.17,2.0,2.32,2.85,2.28,3.09,MIRZAINT
Other Income,6.07,-0.1,-3.19,-0.8,2.98,0.88,-0.63,2.69,1.63,0.43,MIRZAINT
Depreciation,15.27,19.92,22.04,24.62,25.83,29.06,31.61,35.46,63.38,66.27,MIRZAINT
Interest,27.2,31.57,32.0,39.29,31.87,25.93,24.96,34.31,45.57,41.0,MIRZAINT
Profit before tax,51.56,64.39,67.78,78.72,115.82,106.94,117.84,75.97,64.39,10.46,MIRZAINT
Tax,16.25,20.95,24.41,27.56,37.73,35.2,39.42,27.19,16.73,3.08,MIRZAINT
Net profit,35.31,43.44,43.37,51.16,78.09,71.74,78.42,48.78,47.66,7.38,MIRZAINT
