Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,490.58,490.58,490.58,490.58,490.58,490.58,490.58,490.58,490.58,490.58,NFL
Reserves,1263.85,1093.12,1003.41,990.42,1200.17,1336.06,1496.82,1728.44,1430.36,1680.86,NFL
Borrowings,2984.63,5614.88,7557.76,7644.79,6123.62,4134.61,3060.71,6463.6,8102.61,1887.52,NFL
Other Liabilities,1671.9,3888.18,4702.37,4331.71,4206.59,4222.56,4581.93,5231.21,4560.53,4386.31,NFL
Total,6410.96,11086.76,13754.12,13457.5,12020.96,10183.81,9630.04,13913.83,14584.08,8445.27,NFL
Net Block,549.62,3500.52,4682.24,4443.31,4258.6,4058.53,4079.53,3993.45,3725.58,3615.07,NFL
Capital Work in Progress,2653.38,1358.45,13.88,39.0,32.62,50.57,64.26,133.38,656.3,862.43,NFL
Investments,0.03,0.03,0.03,2.47,15.47,125.47,218.72,273.72,341.56,447.65,NFL
Other Assets,3207.93,6227.76,9057.97,8972.72,7714.27,5949.24,5267.53,9513.28,9860.64,3520.12,NFL
Total,6410.96,11086.76,13754.12,13457.5,12020.96,10183.81,9630.04,13913.83,14584.08,8445.27,NFL
Receivables,2427.72,3146.17,4629.31,5028.95,4802.77,4267.43,3924.38,7155.76,7735.33,2634.09,NFL
Inventory,518.12,418.97,420.12,287.51,485.6,576.96,527.57,1587.72,1278.21,439.86,NFL
Cash & Bank,2.77,6.04,4.45,5.22,6.97,8.3,9.82,19.06,22.2,42.22,NFL
No. of Equity Shares,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,490578400.0,NFL
New Bonus Shares,,,,,,,,,,,NFL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,NFL
