Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,5.78,2.47,6.39,5.16,3.52,19.43,126.71,381.47,188.61,79.88,THEINVEST
Raw Material Cost,,,,,,7.37,95.27,284.42,163.98,59.0,THEINVEST
Change in Inventory,,,,,,,3.25,-3.21,1.15,-0.53,THEINVEST
Power and Fuel,0.15,0.37,0.17,0.14,0.35,0.37,0.3,0.33,0.31,0.13,THEINVEST
Other Mfr. Exp,0.46,0.62,0.21,0.18,0.22,0.16,0.36,0.44,0.56,0.5,THEINVEST
Employee Cost,2.18,3.39,1.7,0.69,1.6,2.96,2.94,7.24,5.71,4.89,THEINVEST
Selling and admin,1.43,1.49,2.28,1.77,1.52,2.52,14.62,34.31,10.73,4.01,THEINVEST
Other Expenses,0.59,0.24,0.22,0.32,0.13,2.08,1.48,3.09,0.74,1.49,THEINVEST
Other Income,0.01,,1.89,0.03,0.69,0.13,0.66,2.55,2.28,6.57,THEINVEST
Depreciation,0.11,0.07,0.03,0.07,0.04,0.06,0.07,0.19,6.48,4.9,THEINVEST
Interest,0.26,0.49,3.71,1.92,0.23,3.95,33.77,48.31,11.67,14.52,THEINVEST
Profit before tax,0.61,-4.2,-0.04,0.1,0.12,0.09,-18.19,2.48,-8.14,-3.52,THEINVEST
Tax,0.13,-0.17,0.19,0.09,0.01,-0.1,-0.21,-3.15,-2.55,-0.69,THEINVEST
Net profit,0.48,-4.03,-0.24,0.02,0.11,0.2,-17.98,5.63,-5.58,-2.84,THEINVEST
