Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2020-06-30 00:00:00,2021-06-30 00:00:00,Company_Name
Equity Share Capital,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,16.6,PGHL
Reserves,393.48,467.06,506.43,537.7,574.95,647.22,716.66,1523.51,889.74,687.11,PGHL
Borrowings,,,,,,,,,,,PGHL
Other Liabilities,89.54,110.61,125.23,153.92,192.42,215.4,257.96,219.35,269.4,282.45,PGHL
Total,499.62,594.27,648.26,708.22,783.97,879.22,991.22,1759.46,1175.74,986.16,PGHL
Net Block,71.5,75.15,84.83,109.71,131.73,110.66,115.07,103.58,101.22,103.91,PGHL
Capital Work in Progress,0.43,1.75,9.23,27.63,7.0,29.98,8.9,17.35,21.45,39.15,PGHL
Investments,22.74,23.64,24.29,23.87,42.28,27.78,69.97,,,,PGHL
Other Assets,404.95,493.73,529.91,547.01,602.96,710.8,797.28,1638.53,1053.07,843.1,PGHL
Total,499.62,594.27,648.26,708.22,783.97,879.22,991.22,1759.46,1175.74,986.16,PGHL
Receivables,62.18,64.42,84.12,104.53,126.57,107.04,122.66,66.17,95.27,59.43,PGHL
Inventory,113.09,130.96,151.82,177.32,166.86,163.94,157.74,113.35,134.11,118.37,PGHL
Cash & Bank,113.28,192.98,187.69,163.95,188.42,279.27,278.18,1243.42,639.09,468.91,PGHL
No. of Equity Shares,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,16599382.0,PGHL
New Bonus Shares,,,,,,,,,,,PGHL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,PGHL
