Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1288.62,1288.62,1288.62,1288.62,1288.62,966.46,966.46,932.81,932.81,918.32,NATIONALUM
Reserves,10426.46,10643.83,10833.83,11508.68,11906.13,9239.33,9538.35,9551.7,9055.26,9762.38,NATIONALUM
Borrowings,,,,,,51.09,44.99,66.79,12.31,46.11,NATIONALUM
Other Liabilities,3805.7,4400.16,4426.33,3380.37,3515.44,4244.77,4064.0,4595.66,4549.24,3983.77,NATIONALUM
Total,15520.78,16332.61,16548.78,16177.67,16710.19,14501.65,14613.8,15146.96,14549.62,14710.58,NATIONALUM
Net Block,6612.35,6628.89,6791.94,6645.42,6595.68,7144.43,7139.46,7285.78,7484.77,7660.46,NATIONALUM
Capital Work in Progress,684.44,1001.92,768.74,549.73,687.7,566.0,915.22,882.71,1426.7,1575.45,NATIONALUM
Investments,754.26,1490.06,1245.04,951.04,1010.36,1260.68,710.57,256.59,332.26,561.63,NATIONALUM
Other Assets,7469.73,7211.74,7743.06,8031.48,8416.45,5530.54,5848.55,6721.88,5305.89,4913.04,NATIONALUM
Total,15520.78,16332.61,16548.78,16177.67,16710.19,14501.65,14613.8,15146.96,14549.62,14710.58,NATIONALUM
Receivables,138.12,148.65,243.57,120.82,235.21,184.25,258.13,240.52,140.09,147.39,NATIONALUM
Inventory,1195.8,1380.64,1173.93,1165.56,1055.01,1155.93,1194.08,1210.01,1696.9,1476.32,NATIONALUM
Cash & Bank,4168.35,3504.38,4048.29,4627.98,5103.15,2287.23,2768.95,3496.35,1980.53,1749.78,NATIONALUM
No. of Equity Shares,2577238512.0,2577238500.0,2577238500.0,2577238512.0,2577238512.0,1932928884.0,1932928884.0,1865617498.0,1865617498.0,1836631787.0,NATIONALUM
New Bonus Shares,,,,,,,,,,,NATIONALUM
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NATIONALUM
