Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,100.0,100.0,100.0,100.0,100.0,100.0,100.0,150.0,150.0,150.0,MMTC
Reserves,1321.4,1240.78,1241.87,1259.2,1312.13,1334.07,1349.45,1339.25,1034.15,272.46,MMTC
Borrowings,3429.86,1478.29,412.95,286.65,271.82,440.18,519.26,921.93,3731.88,2364.01,MMTC
Other Liabilities,5487.01,3879.0,2942.2,4305.05,2115.27,4204.04,3448.84,2043.59,1664.14,2720.29,MMTC
Total,10338.27,6698.07,4697.02,5950.9,3799.22,6078.29,5417.55,4454.77,6580.17,5506.76,MMTC
Net Block,97.26,86.64,75.23,57.82,56.7,56.45,52.09,48.75,47.7,42.01,MMTC
Capital Work in Progress,,5.5,6.54,0.01,0.75,0.04,,0.28,,,MMTC
Investments,467.29,484.74,501.66,445.66,460.38,580.51,453.03,452.47,21.76,22.83,MMTC
Other Assets,9773.72,6121.19,4113.59,5447.41,3281.39,5441.29,4912.43,3953.27,6510.71,5441.92,MMTC
Total,10338.27,6698.07,4697.02,5950.9,3799.22,6078.29,5417.55,4454.77,6580.17,5506.76,MMTC
Receivables,2770.61,2224.1,1734.12,3035.08,821.91,505.83,353.16,277.83,1925.36,555.69,MMTC
Inventory,924.4,888.82,308.36,319.4,401.51,2366.78,1711.48,279.81,217.74,45.64,MMTC
Cash & Bank,2853.12,1460.05,472.67,163.77,78.44,428.85,67.9,55.21,120.13,165.92,MMTC
No. of Equity Shares,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1500000000.0,1500000000.0,1500000000.0,MMTC
New Bonus Shares,,,,,,,,,,,MMTC
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,MMTC
