Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,281.87,383.46,574.96,720.2,809.25,1001.73,1222.37,1433.74,1662.02,1075.46,VMART
Raw Material Cost,215.59,285.74,454.51,523.15,592.45,767.52,868.2,992.16,1275.2,673.95,VMART
Change in Inventory,17.67,24.47,57.62,17.37,21.25,64.75,37.94,21.87,148.94,-49.62,VMART
Power and Fuel,7.16,10.6,16.42,19.9,22.76,26.71,33.7,42.24,48.78,35.26,VMART
Other Mfr. Exp,3.57,14.34,18.52,18.1,11.74,8.72,9.89,13.75,16.72,12.69,VMART
Employee Cost,17.05,25.05,38.36,48.98,62.57,78.7,99.23,126.37,154.2,117.02,VMART
Selling and admin,27.05,31.92,51.0,62.61,74.89,97.48,112.38,144.26,96.52,48.97,VMART
Other Expenses,0.88,1.12,1.43,1.22,4.04,2.59,4.12,3.9,5.79,6.73,VMART
Other Income,0.07,0.82,0.62,0.46,2.39,4.14,4.14,-3.88,4.48,21.04,VMART
Depreciation,5.83,7.62,10.89,4.57,19.01,18.55,22.93,27.63,93.92,102.97,VMART
Interest,6.74,5.75,4.24,4.17,3.11,3.52,1.53,1.61,54.78,58.95,VMART
Profit before tax,15.74,26.61,37.83,55.33,42.32,66.83,112.47,99.81,69.53,-9.66,VMART
Tax,5.29,8.6,12.67,17.96,14.68,22.92,34.77,38.18,20.18,-3.47,VMART
Net profit,10.46,18.0,25.16,37.37,27.63,43.9,77.7,61.63,49.35,-6.2,VMART
