Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,18.93,20.51,36.78,31.7,22.26,33.48,32.05,38.06,14.96,10.85,EIMCOELECO
Expenses,17.39,17.73,34.66,32.28,19.32,30.18,28.89,36.6,14.35,9.9,EIMCOELECO
Other Income,0.92,4.07,3.07,2.63,4.61,2.51,2.77,1.44,2.14,2.88,EIMCOELECO
Depreciation,1.34,1.42,1.45,1.63,1.6,1.73,1.97,2.01,1.98,2.02,EIMCOELECO
Interest,0.13,0.1,0.13,0.14,0.13,0.14,0.26,0.09,0.18,0.1,EIMCOELECO
Profit before tax,0.99,5.33,3.61,0.28,5.82,3.94,3.7,0.8,0.59,1.71,EIMCOELECO
Tax,0.02,0.88,0.75,-0.86,0.74,1.16,0.53,0.59,-1.11,0.49,EIMCOELECO
Net profit,0.96,4.45,2.85,1.14,5.08,2.79,3.16,0.23,1.7,1.23,EIMCOELECO
Operating Profit,1.54,2.78,2.12,-0.58,2.94,3.3,3.16,1.46,0.61,0.95,EIMCOELECO
