Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,81.32,81.32,81.32,81.32,81.32,81.32,81.32,81.32,81.32,81.32,GALLANTT
Reserves,119.43,151.18,166.23,200.18,241.76,281.62,330.92,400.15,405.17,462.2,GALLANTT
Borrowings,116.99,58.46,127.52,91.09,62.13,74.18,54.7,51.26,122.76,114.06,GALLANTT
Other Liabilities,74.6,122.06,60.21,51.76,59.23,31.02,93.59,31.44,54.0,79.07,GALLANTT
Total,392.34,413.02,435.28,424.35,444.44,468.14,560.53,564.17,663.25,736.65,GALLANTT
Net Block,204.42,192.85,206.68,211.73,205.48,230.31,218.82,207.9,197.86,462.54,GALLANTT
Capital Work in Progress,0.64,9.01,6.76,4.92,17.93,12.68,28.6,127.48,240.78,5.49,GALLANTT
Investments,42.6,42.6,42.6,42.6,42.6,42.6,42.66,42.66,42.6,42.6,GALLANTT
Other Assets,144.68,168.56,179.24,165.1,178.43,182.55,270.45,186.13,182.01,226.02,GALLANTT
Total,392.34,413.02,435.28,424.35,444.44,468.14,560.53,564.17,663.25,736.65,GALLANTT
Receivables,33.49,29.94,42.79,23.56,30.35,34.03,50.52,37.57,22.74,50.85,GALLANTT
Inventory,61.9,79.08,84.76,85.66,79.91,98.61,109.79,110.73,132.22,137.15,GALLANTT
Cash & Bank,11.02,17.44,4.02,5.97,4.61,2.89,4.86,2.5,4.8,7.27,GALLANTT
No. of Equity Shares,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,81322324.0,GALLANTT
New Bonus Shares,,,,,,,,,,,GALLANTT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GALLANTT
