Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,23.09,23.09,23.09,23.09,25.1,25.1,25.1,25.1,25.1,25.35,ADSL
Reserves,664.29,654.11,666.93,650.0,418.84,417.37,421.49,431.13,446.18,451.37,ADSL
Borrowings,99.8,95.03,100.84,123.15,109.5,98.28,79.94,64.65,53.66,54.23,ADSL
Other Liabilities,42.48,53.61,37.79,34.01,52.85,75.7,88.05,81.15,77.75,71.58,ADSL
Total,829.66,825.84,828.65,830.25,606.29,616.45,614.58,602.03,602.69,602.53,ADSL
Net Block,241.12,250.16,243.93,203.19,99.13,208.21,192.25,178.43,168.38,158.55,ADSL
Capital Work in Progress,38.93,44.93,37.69,37.69,37.69,,,,,,ADSL
Investments,152.46,151.93,152.46,152.45,240.42,154.79,154.91,155.06,155.4,155.56,ADSL
Other Assets,397.15,378.82,394.57,436.92,229.05,253.45,267.42,268.54,278.91,288.42,ADSL
Total,829.66,825.84,828.65,830.25,606.29,616.45,614.58,602.03,602.69,602.53,ADSL
Receivables,216.86,220.82,233.22,282.07,128.27,148.76,144.46,142.46,165.6,136.94,ADSL
Inventory,37.11,38.01,38.68,37.9,33.94,32.96,33.11,33.83,34.83,34.74,ADSL
Cash & Bank,21.39,10.57,14.19,7.58,11.61,12.13,17.6,12.23,6.18,13.75,ADSL
No. of Equity Shares,46186727.0,46186727.0,46186727.0,46186727.0,50205528.0,50205528.0,50205528.0,50205528.0,50205528.0,50705528.0,ADSL
New Bonus Shares,,,,,,,,,,,ADSL
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,ADSL
