Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.01,5.01,5.01,5.01,5.01,5.01,5.01,5.01,5.01,5.01,ELGIRUBCO
Reserves,218.6,232.35,245.63,249.4,258.04,252.62,253.53,254.0,259.31,269.39,ELGIRUBCO
Borrowings,7.29,14.21,18.1,20.77,67.16,110.68,119.15,126.49,113.04,97.7,ELGIRUBCO
Other Liabilities,14.91,13.26,11.88,14.0,20.48,20.8,21.42,21.68,22.66,15.72,ELGIRUBCO
Total,245.81,264.83,280.62,289.18,350.69,389.11,399.11,407.18,400.02,387.82,ELGIRUBCO
Net Block,49.87,49.15,65.25,60.19,90.04,80.98,84.2,76.63,68.68,74.48,ELGIRUBCO
Capital Work in Progress,0.47,1.56,0.06,10.12,21.03,12.52,7.45,9.6,10.95,0.62,ELGIRUBCO
Investments,60.7,62.82,64.89,87.26,48.93,55.46,56.79,54.42,49.98,58.96,ELGIRUBCO
Other Assets,134.77,151.3,150.42,131.61,190.69,240.15,250.67,266.53,270.41,253.76,ELGIRUBCO
Total,245.81,264.83,280.62,289.18,350.69,389.11,399.11,407.18,400.02,387.82,ELGIRUBCO
Receivables,22.68,17.55,21.16,15.5,38.73,56.78,53.1,68.22,45.88,44.81,ELGIRUBCO
Inventory,27.75,28.36,39.69,39.26,49.21,56.7,68.26,62.78,61.8,49.51,ELGIRUBCO
Cash & Bank,13.39,13.64,20.7,7.06,6.5,29.32,25.32,25.39,21.34,21.9,ELGIRUBCO
No. of Equity Shares,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,50050000.0,ELGIRUBCO
New Bonus Shares,,,,,,,,,,,ELGIRUBCO
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ELGIRUBCO
