Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,327.95,416.78,339.4,394.51,372.46,406.69,325.12,317.83,354.54,299.39,KCPSUGIND
Raw Material Cost,244.01,258.15,282.42,305.98,317.58,224.9,280.74,347.91,247.2,155.88,KCPSUGIND
Change in Inventory,17.36,-12.59,64.4,-40.09,27.79,-47.5,-12.04,162.25,-32.09,-88.75,KCPSUGIND
Power and Fuel,1.69,2.02,1.91,1.98,2.17,3.44,2.34,2.17,2.54,2.37,KCPSUGIND
Other Mfr. Exp,21.09,28.89,25.58,25.03,10.19,22.58,21.24,25.19,17.41,12.05,KCPSUGIND
Employee Cost,28.0,37.95,40.24,32.09,32.69,43.26,35.29,36.24,30.66,32.11,KCPSUGIND
Selling and admin,2.42,2.71,3.29,3.81,6.65,5.31,8.57,12.34,5.05,6.3,KCPSUGIND
Other Expenses,7.79,6.27,8.35,7.49,14.11,3.23,6.65,16.46,19.23,5.37,KCPSUGIND
Other Income,8.62,3.96,6.91,8.94,9.02,33.88,57.75,12.7,11.24,44.76,KCPSUGIND
Depreciation,10.83,10.87,11.09,10.31,10.26,9.18,8.94,8.27,7.39,5.89,KCPSUGIND
Interest,6.34,5.68,4.55,4.21,6.84,11.28,14.41,18.64,21.49,23.87,KCPSUGIND
Profit before tax,31.76,55.61,33.28,-27.54,8.78,69.89,-7.35,25.56,-17.28,11.56,KCPSUGIND
Tax,5.33,16.85,5.62,-11.37,0.02,15.0,-15.71,15.36,-6.14,-7.6,KCPSUGIND
Net profit,26.43,38.76,27.66,-16.17,8.76,54.89,8.37,10.2,-11.15,19.16,KCPSUGIND
