Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,1804.18,1377.81,1561.43,1349.23,794.03,1473.03,1844.64,2022.82,1726.13,2019.16,JKTYRE
Expenses,1648.91,1179.81,1397.58,1216.3,769.68,1254.07,1538.42,1721.34,1545.65,1826.69,JKTYRE
Other Income,8.01,-0.17,8.34,4.25,4.69,19.03,7.27,25.82,6.73,10.71,JKTYRE
Depreciation,57.95,57.74,58.44,68.26,62.4,61.51,61.77,60.31,60.71,60.99,JKTYRE
Interest,84.9,87.96,85.21,84.85,79.46,74.44,55.58,56.79,57.93,58.22,JKTYRE
Profit before tax,20.43,52.13,28.54,-15.93,-112.82,102.04,196.14,210.2,68.57,83.97,JKTYRE
Tax,3.1,-144.88,6.09,-7.8,-38.13,33.37,70.85,73.02,23.98,29.58,JKTYRE
Net profit,17.33,197.01,22.45,-8.13,-74.69,68.67,125.29,137.18,44.59,54.39,JKTYRE
Operating Profit,155.27,198.0,163.85,132.93,24.35,218.96,306.22,301.48,180.48,192.47,JKTYRE
