Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,6.24,GANESHBE
Reserves,-98.8,-90.07,-89.94,-90.0,-41.84,-29.08,74.98,106.29,139.86,228.49,GANESHBE
Borrowings,287.01,280.8,273.24,253.91,194.13,177.47,86.07,66.05,61.78,47.89,GANESHBE
Other Liabilities,29.73,43.59,48.52,56.61,54.17,70.79,71.85,72.96,63.21,76.13,GANESHBE
Total,223.65,240.03,237.53,226.23,212.17,224.89,238.61,251.01,270.56,358.75,GANESHBE
Net Block,165.34,157.98,151.72,140.15,137.24,150.17,151.84,163.63,164.51,162.05,GANESHBE
Capital Work in Progress,0.08,5.5,1.83,2.14,15.09,2.81,8.07,11.89,11.08,11.67,GANESHBE
Investments,0.02,0.02,0.02,0.02,0.02,0.02,1.34,1.36,1.36,67.53,GANESHBE
Other Assets,58.21,76.53,83.96,83.92,59.82,71.89,77.36,74.13,93.61,117.5,GANESHBE
Total,223.65,240.03,237.53,226.23,212.17,224.89,238.61,251.01,270.56,358.75,GANESHBE
Receivables,10.23,18.9,16.04,17.19,18.14,21.27,32.42,31.04,34.92,39.59,GANESHBE
Inventory,3.25,6.59,7.55,5.05,2.68,5.58,4.9,4.96,6.3,12.48,GANESHBE
Cash & Bank,7.69,6.93,6.22,5.66,2.77,1.59,0.74,3.57,3.61,28.43,GANESHBE
No. of Equity Shares,52830000.0,52830000.0,52830000.0,52834293.0,52834293.0,51780000.0,52830000.0,52830000.0,52830000.0,62360000.0,GANESHBE
New Bonus Shares,,,,,,,,,,,GANESHBE
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,GANESHBE
