Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,VESUVIUS
Reserves,277.8,322.95,376.84,419.03,476.68,561.5,640.61,717.49,784.15,821.5,VESUVIUS
Borrowings,,,,,,,,,,,VESUVIUS
Other Liabilities,124.31,117.06,120.45,138.8,147.06,161.49,193.1,187.62,176.69,216.15,VESUVIUS
Total,422.41,460.31,517.59,578.13,644.04,743.29,854.01,925.41,981.14,1057.95,VESUVIUS
Net Block,108.66,117.43,133.59,132.29,130.81,124.37,113.09,120.78,123.92,119.82,VESUVIUS
Capital Work in Progress,30.43,22.09,5.37,19.54,14.24,15.88,38.09,26.04,27.73,21.34,VESUVIUS
Investments,,,,,,,,,,,VESUVIUS
Other Assets,283.32,320.79,378.63,426.3,498.99,603.04,702.83,778.59,829.49,916.79,VESUVIUS
Total,422.41,460.31,517.59,578.13,644.04,743.29,854.01,925.41,981.14,1057.95,VESUVIUS
Receivables,149.01,166.07,178.88,186.85,226.6,267.6,219.94,181.41,187.69,163.39,VESUVIUS
Inventory,48.44,51.31,58.8,71.71,72.62,94.35,94.74,123.1,107.53,116.96,VESUVIUS
Cash & Bank,54.1,72.12,106.27,143.07,173.38,198.89,345.73,419.33,468.45,559.27,VESUVIUS
No. of Equity Shares,20296080.0,20300000.0,20296080.0,20296080.0,20296080.0,20296080.0,20296080.0,20296080.0,20296080.0,20296080.0,VESUVIUS
New Bonus Shares,,,,,,,,,,,VESUVIUS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,VESUVIUS
