Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2061.1,2211.7,2667.51,2992.02,3462.19,3648.04,3591.49,3481.31,3380.98,1725.09,SHOPERSTOP
Raw Material Cost,1270.4,1437.7,1742.16,1910.51,2124.18,2254.27,2189.06,2752.3,2137.98,688.35,SHOPERSTOP
Change in Inventory,60.9,31.78,51.71,34.08,56.26,-33.11,-24.34,725.13,170.37,-376.73,SHOPERSTOP
Power and Fuel,48.05,63.99,75.02,86.54,91.61,93.55,91.69,94.73,96.74,63.13,SHOPERSTOP
Other Mfr. Exp,204.07,69.86,88.34,92.33,104.38,118.11,118.4,138.98,152.93,146.17,SHOPERSTOP
Employee Cost,127.64,161.06,204.45,227.03,245.52,273.5,301.35,314.48,321.92,257.47,SHOPERSTOP
Selling and admin,413.96,529.26,610.79,649.72,747.12,798.36,576.29,561.88,204.44,87.53,SHOPERSTOP
Other Expenses,-84.3,-145.64,-156.28,-129.25,0.38,-140.97,51.61,66.33,63.34,41.24,SHOPERSTOP
Other Income,18.38,15.63,11.63,17.37,5.8,-18.24,-34.93,17.67,12.94,196.37,SHOPERSTOP
Depreciation,37.72,50.75,61.78,85.81,97.66,115.53,111.93,135.07,439.21,384.69,SHOPERSTOP
Interest,25.04,31.88,41.89,51.22,57.15,84.03,62.73,36.65,218.39,231.08,SHOPERSTOP
Profit before tax,97.8,60.25,62.7,69.56,56.25,0.31,29.16,123.69,-70.66,-354.93,SHOPERSTOP
Tax,33.54,21.09,25.7,28.83,33.37,20.26,17.56,44.94,70.28,-79.71,SHOPERSTOP
Net profit,64.26,39.17,37.0,40.74,22.88,-19.94,11.6,78.75,-140.94,-275.22,SHOPERSTOP
