Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.7,8.7,8.7,8.7,8.7,8.7,9.1,9.1,9.1,9.1,TCPLPACK
Reserves,57.77,69.27,79.23,105.13,136.01,169.68,206.73,231.62,260.2,291.62,TCPLPACK
Borrowings,125.91,153.05,158.25,179.96,235.38,303.36,297.8,320.2,356.3,331.18,TCPLPACK
Other Liabilities,54.56,62.32,74.66,103.48,105.33,119.0,123.47,155.32,173.55,206.94,TCPLPACK
Total,246.94,293.34,320.84,397.27,485.42,600.74,637.1,716.24,799.15,838.84,TCPLPACK
Net Block,146.03,161.05,183.24,227.93,281.91,365.39,357.92,417.73,452.04,448.18,TCPLPACK
Capital Work in Progress,2.99,1.23,4.0,1.72,9.43,3.99,6.01,0.4,1.3,10.87,TCPLPACK
Investments,,,,,,,,,,4.4,TCPLPACK
Other Assets,97.92,131.06,133.6,167.62,194.08,231.36,273.17,298.11,345.81,375.39,TCPLPACK
Total,246.94,293.34,320.84,397.27,485.42,600.74,637.1,716.24,799.15,838.84,TCPLPACK
Receivables,46.95,70.29,73.88,82.34,96.77,103.22,132.47,148.13,162.08,177.16,TCPLPACK
Inventory,36.5,44.9,47.44,58.52,67.08,95.57,108.93,124.3,133.73,144.84,TCPLPACK
Cash & Bank,0.56,2.6,3.42,6.24,6.17,10.51,14.86,6.12,15.89,6.13,TCPLPACK
No. of Equity Shares,8700000.0,8700000.0,8700000.0,8700000.0,8700000.0,8700000.0,9100000.0,9100000.0,9100000.0,9100000.0,TCPLPACK
New Bonus Shares,,,,,,,,,,,TCPLPACK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TCPLPACK
