Report Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,,,,,,,,,153.51,375.55,RAILTEL
Cash from Investing Activity,,,,,,,,,-48.21,-134.65,RAILTEL
Cash from Financing Activity,,,,,,,,,-62.46,-109.6,RAILTEL
Net Cash Flow,,,,,,,,,42.84,131.3,RAILTEL
