Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,111.54,140.73,144.29,133.4,201.2,200.21,186.68,202.88,185.87,151.05,ELGIRUBCO
Raw Material Cost,73.71,93.61,90.07,82.35,121.93,114.89,121.92,125.37,115.93,84.6,ELGIRUBCO
Change in Inventory,0.66,2.72,0.65,0.65,10.57,-2.49,7.05,-3.02,3.56,-2.46,ELGIRUBCO
Power and Fuel,8.26,12.79,12.31,11.11,13.25,7.39,8.13,9.45,10.33,8.59,ELGIRUBCO
Other Mfr. Exp,9.18,11.64,12.86,12.52,13.29,13.68,13.2,12.36,12.22,12.63,ELGIRUBCO
Employee Cost,6.76,8.63,10.9,11.79,23.29,22.76,22.56,23.63,23.5,20.04,ELGIRUBCO
Selling and admin,6.73,6.67,8.38,8.89,16.12,14.71,14.01,14.63,14.31,9.9,ELGIRUBCO
Other Expenses,1.64,2.05,2.22,1.96,5.67,10.7,4.92,5.35,14.09,4.34,ELGIRUBCO
Other Income,12.37,19.42,18.45,10.89,-29.03,11.25,11.37,10.53,25.69,19.6,ELGIRUBCO
Depreciation,3.94,3.63,5.09,6.78,9.06,7.04,7.3,7.86,7.65,7.1,ELGIRUBCO
Interest,0.52,0.58,0.65,1.64,4.52,7.87,9.74,11.58,10.95,9.11,ELGIRUBCO
Profit before tax,13.83,23.27,20.91,7.9,-24.39,9.93,3.32,0.16,6.14,11.88,ELGIRUBCO
Tax,4.44,5.53,5.78,2.24,2.11,2.05,1.38,-0.3,0.34,1.84,ELGIRUBCO
Net profit,9.39,17.73,15.12,5.66,-26.49,7.88,1.93,0.46,5.8,10.04,ELGIRUBCO
