Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,228.15,261.46,286.77,317.47,317.8,293.01,285.33,316.29,319.88,246.31,ALBERTDAVD
Raw Material Cost,81.24,96.06,80.18,113.8,94.67,85.59,91.02,105.43,108.42,82.87,ALBERTDAVD
Change in Inventory,3.4,2.15,-2.13,5.83,-0.01,0.54,0.09,-1.25,3.03,-3.3,ALBERTDAVD
Power and Fuel,16.78,18.6,14.21,16.04,16.3,12.04,12.57,12.77,13.83,8.52,ALBERTDAVD
Other Mfr. Exp,10.76,11.55,39.24,19.24,18.19,13.91,11.46,8.04,7.56,6.68,ALBERTDAVD
Employee Cost,54.61,56.2,64.52,75.26,81.63,83.24,84.61,89.59,90.46,82.85,ALBERTDAVD
Selling and admin,46.07,56.44,86.37,62.77,76.08,67.94,60.51,61.03,59.56,36.94,ALBERTDAVD
Other Expenses,-1.9,-1.16,-32.74,-0.77,-0.39,3.9,7.02,7.79,12.58,5.87,ALBERTDAVD
Other Income,0.95,1.73,0.56,1.71,42.76,7.62,8.91,15.21,7.11,17.18,ALBERTDAVD
Depreciation,9.78,10.73,11.06,15.41,9.0,7.52,8.23,6.98,7.67,8.23,ALBERTDAVD
Interest,3.92,3.53,3.9,2.99,2.05,0.9,1.01,0.86,0.98,0.78,ALBERTDAVD
Profit before tax,11.24,13.39,18.46,20.27,63.02,26.13,17.9,37.76,28.96,27.45,ALBERTDAVD
Tax,3.61,4.83,5.89,6.57,15.02,10.17,8.06,11.13,9.79,5.3,ALBERTDAVD
Net profit,7.63,8.56,12.57,13.7,48.0,15.96,9.84,26.64,19.17,22.14,ALBERTDAVD
