Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2.88,3.51,3.6,3.86,2.58,2.53,1.75,,0.09,1.01,LPDC
Raw Material Cost,,,14.47,14.48,,,,,,,LPDC
Change in Inventory,,,14.47,13.66,,,,,,-0.9,LPDC
Power and Fuel,,,,0.01,0.01,0.01,0.01,,,,LPDC
Other Mfr. Exp,0.04,0.04,0.05,0.06,0.06,0.07,0.1,,,,LPDC
Employee Cost,1.64,2.24,1.76,1.62,1.58,1.5,1.15,0.6,0.26,0.23,LPDC
Selling and admin,0.45,0.43,0.43,0.55,0.53,0.54,0.78,0.26,0.23,0.2,LPDC
Other Expenses,0.09,0.07,0.05,0.02,0.02,,0.02,,0.01,0.01,LPDC
Other Income,0.27,0.31,2.4,0.76,0.66,0.7,0.94,1.09,0.91,0.87,LPDC
Depreciation,0.01,0.01,,0.01,,,,,,,LPDC
Interest,,,,0.03,,,,,,,LPDC
Profit before tax,0.92,1.03,3.71,1.5,1.04,1.11,0.63,0.23,0.5,0.54,LPDC
Tax,0.24,0.23,1.1,0.37,0.18,0.25,0.1,0.05,0.12,0.13,LPDC
Net profit,0.68,0.8,2.6,1.14,0.86,0.85,0.53,0.17,0.38,0.4,LPDC
