Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,-0.01,0.29,0.81,1.28,3.25,2.91,2.3,-3.13,-1.56,5.72,GLOBAL
Cash from Investing Activity,,-0.06,-0.69,-1.05,-2.74,-4.37,3.97,-6.38,1.84,-4.84,GLOBAL
Cash from Financing Activity,0.01,0.03,0.15,0.36,1.7,6.97,-2.34,-1.84,-1.33,-0.37,GLOBAL
Net Cash Flow,,0.26,0.26,0.58,2.21,5.51,3.94,-11.35,-1.05,0.51,GLOBAL
