Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,190.83,179.94,223.16,271.28,299.08,276.08,268.38,245.14,220.19,274.24,KABRAEXTRU
Raw Material Cost,121.72,118.47,145.88,176.07,187.76,178.57,178.23,157.5,165.32,143.13,KABRAEXTRU
Change in Inventory,-5.51,0.69,2.2,2.01,-1.43,3.47,11.01,7.97,30.5,-33.36,KABRAEXTRU
Power and Fuel,1.14,1.24,1.45,1.55,1.46,1.57,1.48,1.52,1.7,1.87,KABRAEXTRU
Other Mfr. Exp,2.37,1.03,0.89,1.4,1.72,1.51,0.53,1.34,1.75,1.08,KABRAEXTRU
Employee Cost,21.32,18.96,21.28,27.23,30.65,32.92,37.04,34.81,32.11,27.51,KABRAEXTRU
Selling and admin,17.28,16.24,21.61,23.27,22.25,24.96,26.02,29.72,29.02,18.06,KABRAEXTRU
Other Expenses,9.58,8.28,10.93,14.19,15.64,10.16,7.9,7.57,8.26,8.48,KABRAEXTRU
Other Income,6.34,5.05,1.92,8.52,3.85,2.22,2.57,19.94,2.94,2.87,KABRAEXTRU
Depreciation,4.65,5.84,5.93,7.61,8.71,6.99,7.93,7.23,7.72,9.67,KABRAEXTRU
Interest,1.0,2.78,1.84,3.44,1.77,1.93,1.48,2.5,1.46,2.7,KABRAEXTRU
Profit before tax,12.6,12.84,17.47,27.05,31.54,23.16,21.35,30.86,6.29,31.25,KABRAEXTRU
Tax,2.59,1.97,3.26,4.65,9.08,2.4,1.22,6.39,-1.18,7.07,KABRAEXTRU
Net profit,10.01,10.86,14.21,22.4,22.47,20.76,20.12,24.47,7.47,24.19,KABRAEXTRU
