Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,NRBBEARING
Reserves,225.46,191.47,217.28,252.32,281.97,304.14,370.96,454.62,439.59,490.16,NRBBEARING
Borrowings,232.88,246.66,293.01,309.31,298.23,263.85,203.64,258.74,331.49,228.2,NRBBEARING
Other Liabilities,134.24,123.64,131.89,148.3,135.88,132.95,175.61,178.0,150.76,167.32,NRBBEARING
Total,611.96,581.15,661.56,729.31,735.46,720.32,769.59,910.74,941.22,905.06,NRBBEARING
Net Block,207.03,190.58,202.58,221.01,224.35,211.74,223.5,285.07,320.99,313.26,NRBBEARING
Capital Work in Progress,19.99,17.98,33.03,1.56,3.02,7.05,13.15,12.52,11.42,6.27,NRBBEARING
Investments,14.63,22.86,20.86,19.57,19.32,24.05,24.69,31.33,29.12,31.32,NRBBEARING
Other Assets,370.31,349.73,405.09,487.17,488.77,477.48,508.25,581.82,579.69,554.21,NRBBEARING
Total,611.96,581.15,661.56,729.31,735.46,720.32,769.59,910.74,941.22,905.06,NRBBEARING
Receivables,132.02,157.5,191.13,216.09,237.65,208.79,235.75,220.9,206.95,209.23,NRBBEARING
Inventory,126.66,134.2,131.5,149.48,131.12,157.76,142.69,241.3,206.7,183.55,NRBBEARING
Cash & Bank,54.64,3.55,5.11,27.16,30.84,21.2,26.75,22.56,66.73,66.34,NRBBEARING
No. of Equity Shares,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,96922600.0,NRBBEARING
New Bonus Shares,,,,,,,,,,,NRBBEARING
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,NRBBEARING
