Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,681.61,832.16,855.82,949.68,1016.36,1137.31,1273.27,1663.22,1511.54,1584.4,SOLARINDS
Raw Material Cost,457.04,553.07,540.1,622.21,702.05,754.64,841.41,1061.76,974.39,1040.87,SOLARINDS
Change in Inventory,1.88,1.61,3.81,-2.37,2.85,1.79,19.46,-13.92,13.95,17.47,SOLARINDS
Power and Fuel,7.55,10.24,11.18,12.1,13.29,14.02,16.46,22.26,22.05,22.91,SOLARINDS
Other Mfr. Exp,35.25,39.28,12.02,48.83,13.77,17.48,20.13,22.98,21.81,20.81,SOLARINDS
Employee Cost,31.14,38.43,45.43,47.28,50.71,63.08,77.81,91.27,94.26,96.15,SOLARINDS
Selling and admin,82.94,123.48,122.07,112.28,40.79,53.38,77.56,103.86,118.29,108.63,SOLARINDS
Other Expenses,-12.85,-29.65,6.22,-50.81,14.36,19.66,31.85,34.0,31.47,40.39,SOLARINDS
Other Income,24.9,7.64,7.1,9.83,13.82,13.38,18.23,15.17,35.35,25.61,SOLARINDS
Depreciation,8.05,10.31,12.57,17.66,17.72,19.28,26.09,28.93,33.96,37.98,SOLARINDS
Interest,20.09,10.96,14.48,7.24,7.66,13.79,14.23,11.92,12.17,6.52,SOLARINDS
Profit before tax,79.18,85.29,102.66,140.35,172.68,197.15,205.42,287.49,252.44,253.22,SOLARINDS
Tax,18.29,9.47,18.81,32.43,63.82,64.57,71.16,96.02,39.04,64.15,SOLARINDS
Net profit,60.89,75.82,83.84,107.92,108.86,132.58,134.26,191.47,213.4,189.07,SOLARINDS
