Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Sales,191.69,228.93,269.8,291.08,289.26,263.18,263.75,317.21,391.77,438.72,RSYSTEMS
Raw Material Cost,,,,,,,,,,,RSYSTEMS
Change in Inventory,,,,,,,,,,,RSYSTEMS
Power and Fuel,3.45,4.06,4.76,4.78,5.01,4.07,4.08,4.05,4.22,3.02,RSYSTEMS
Other Mfr. Exp,4.6,7.44,6.34,6.98,8.28,8.17,11.31,13.42,17.04,13.92,RSYSTEMS
Employee Cost,130.09,149.68,160.24,178.23,173.57,166.39,186.84,216.92,264.18,297.2,RSYSTEMS
Selling and admin,34.42,36.55,40.72,44.91,48.08,32.52,26.97,34.97,39.77,28.81,RSYSTEMS
Other Expenses,7.91,-1.96,2.4,0.43,0.72,0.29,6.24,8.5,9.05,9.25,RSYSTEMS
Other Income,5.93,4.08,3.87,52.69,74.21,16.94,13.68,8.73,14.67,12.61,RSYSTEMS
Depreciation,8.81,6.24,4.78,6.72,9.58,6.93,7.37,7.3,8.59,13.46,RSYSTEMS
Interest,0.43,0.27,0.28,0.63,0.43,0.37,0.37,0.23,0.43,3.7,RSYSTEMS
Profit before tax,7.91,30.73,54.15,101.09,117.8,61.38,34.25,40.55,63.16,81.97,RSYSTEMS
Tax,1.44,10.2,17.6,26.06,27.15,20.16,11.44,9.53,11.66,11.88,RSYSTEMS
Net profit,6.47,20.53,36.55,75.03,90.64,41.21,22.81,31.01,51.5,70.1,RSYSTEMS
