Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.51,0.51,0.51,0.51,17.1,17.1,17.1,17.1,17.1,17.1,TEAMLEASE
Reserves,103.55,99.31,117.24,147.4,293.06,341.28,415.56,511.83,551.7,637.29,TEAMLEASE
Borrowings,7.59,12.11,0.86,,19.36,,,0.01,108.57,21.06,TEAMLEASE
Other Liabilities,82.79,110.99,123.31,163.5,247.34,296.26,395.13,500.51,503.23,584.04,TEAMLEASE
Total,194.44,222.92,241.92,311.41,576.86,654.64,827.79,1029.45,1180.6,1259.49,TEAMLEASE
Net Block,14.79,6.09,6.09,2.92,8.77,6.44,4.43,7.05,46.86,27.9,TEAMLEASE
Capital Work in Progress,,,,4.19,,,0.22,3.05,11.42,14.41,TEAMLEASE
Investments,2.36,2.37,2.37,2.37,2.37,109.38,201.55,210.1,286.94,374.0,TEAMLEASE
Other Assets,177.29,214.46,233.46,301.93,565.72,538.82,621.59,809.25,835.38,843.18,TEAMLEASE
Total,194.44,222.92,241.92,311.41,576.86,654.64,827.79,1029.45,1180.6,1259.49,TEAMLEASE
Receivables,54.03,61.34,59.16,81.21,120.46,165.21,196.67,242.14,239.76,215.94,TEAMLEASE
Inventory,0.9,0.53,0.25,0.22,0.23,,,,,,TEAMLEASE
Cash & Bank,81.08,77.68,84.33,114.28,258.58,155.86,129.26,110.66,90.27,264.03,TEAMLEASE
No. of Equity Shares,5110688.0,5110688.0,5110688.0,5110688.0,17096769.0,17096769.0,17096769.0,17096769.0,17096769.0,17096769.0,TEAMLEASE
New Bonus Shares,,,,,14820995.0,,,,,,TEAMLEASE
Face value,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,TEAMLEASE
