Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,Company_Name
Equity Share Capital,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,34.81,KSB
Reserves,355.31,391.08,428.44,470.89,518.42,580.79,627.72,678.45,745.91,811.62,KSB
Borrowings,63.18,16.85,3.19,24.38,1.3,6.98,12.64,43.42,60.0,60.0,KSB
Other Liabilities,256.9,269.48,284.19,332.1,346.56,320.59,354.12,448.75,547.11,589.57,KSB
Total,710.2,712.22,750.63,862.18,901.09,943.17,1029.29,1205.43,1387.83,1496.0,KSB
Net Block,152.75,158.46,181.25,190.81,194.05,218.63,308.2,321.06,307.29,318.42,KSB
Capital Work in Progress,6.97,26.71,8.24,9.96,14.22,16.5,4.09,4.14,34.49,25.1,KSB
Investments,6.36,6.36,6.32,6.32,6.32,6.32,6.32,6.32,6.32,6.32,KSB
Other Assets,544.12,520.69,554.82,655.09,686.5,701.72,710.68,873.91,1039.73,1146.16,KSB
Total,710.2,712.22,750.63,862.18,901.09,943.17,1029.29,1205.43,1387.83,1496.0,KSB
Receivables,182.25,145.31,126.02,178.01,177.11,162.17,255.11,290.72,296.18,266.76,KSB
Inventory,198.02,193.54,183.3,201.77,182.64,211.86,247.64,303.02,324.84,360.88,KSB
Cash & Bank,81.74,100.21,154.63,172.08,225.24,197.38,85.78,138.24,290.0,403.32,KSB
No. of Equity Shares,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,34807844.0,KSB
New Bonus Shares,17403922.0,,,,,,,,,,KSB
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,KSB
