Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.64,26.67,26.68,26.72,26.72,26.72,26.72,26.74,26.75,26.75,SETCO
Reserves,105.16,145.2,159.89,174.07,194.63,201.17,219.79,235.88,204.79,99.38,SETCO
Borrowings,121.22,142.47,149.04,212.94,232.8,260.0,240.32,226.99,281.01,344.46,SETCO
Other Liabilities,67.24,58.31,79.19,66.77,124.4,108.51,145.17,171.85,181.81,150.06,SETCO
Total,311.26,372.65,414.8,480.5,578.55,596.4,632.0,661.46,694.36,620.65,SETCO
Net Block,76.3,110.19,120.31,134.91,144.73,144.17,144.47,138.22,143.11,141.39,SETCO
Capital Work in Progress,11.94,13.92,7.58,8.74,13.45,17.24,14.9,13.66,21.62,5.94,SETCO
Investments,40.52,48.31,62.9,81.96,111.21,128.53,131.74,140.31,168.79,190.09,SETCO
Other Assets,182.5,200.23,224.01,254.89,309.16,306.46,340.89,369.27,360.84,283.23,SETCO
Total,311.26,372.65,414.8,480.5,578.55,596.4,632.0,661.46,694.36,620.65,SETCO
Receivables,90.09,84.58,75.67,87.91,125.55,128.69,141.32,124.84,82.74,60.83,SETCO
Inventory,47.62,60.86,65.49,72.75,78.5,80.73,94.92,122.49,117.31,83.82,SETCO
Cash & Bank,7.19,1.71,4.55,6.1,1.22,7.15,2.73,8.0,4.13,2.84,SETCO
No. of Equity Shares,17643760.0,26672113.0,26678024.0,26719335.0,133596675.0,133596675.0,133596675.0,133677275.0,133767275.0,133767275.0,SETCO
New Bonus Shares,,,,,,,,,,,SETCO
Face value,10.0,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,SETCO
