Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,155.42,GNFC
Reserves,2352.06,2561.52,2790.14,2324.76,3122.12,3646.17,4302.56,4841.68,5067.08,5828.25,GNFC
Borrowings,1989.95,3196.25,3903.93,3843.69,3101.35,1958.92,303.03,207.93,860.49,4.06,GNFC
Other Liabilities,1191.95,1108.79,2420.25,2164.16,2129.83,2142.04,2411.0,2336.57,2261.37,2321.49,GNFC
Total,5689.38,7021.98,9269.74,8488.03,8508.72,7902.55,7172.01,7541.6,8344.36,8309.22,GNFC
Net Block,1605.16,1807.48,4873.49,4468.11,4366.65,4442.22,4161.12,3958.91,3810.46,3720.35,GNFC
Capital Work in Progress,1867.2,2752.45,23.25,13.26,8.97,14.41,13.67,25.36,81.9,160.9,GNFC
Investments,97.56,129.84,132.15,145.36,728.95,762.44,726.0,731.65,595.93,853.37,GNFC
Other Assets,2119.46,2332.21,4240.85,3861.3,3404.15,2683.48,2271.22,2825.68,3856.07,3574.6,GNFC
Total,5689.38,7021.98,9269.74,8488.03,8508.72,7902.55,7172.01,7541.6,8344.36,8309.22,GNFC
Receivables,778.64,1176.99,1454.72,1355.24,1485.22,1111.53,1120.08,1240.19,1413.42,509.55,GNFC
Inventory,599.2,636.99,824.59,749.77,701.26,661.79,680.64,829.03,934.84,822.28,GNFC
Cash & Bank,299.9,221.19,173.42,15.94,9.89,12.51,16.15,234.91,189.0,1450.73,GNFC
No. of Equity Shares,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,155418783.0,GNFC
New Bonus Shares,,,,,,,,,,,GNFC
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GNFC
