Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,8.0,8.0,8.0,8.0,8.0,10.96,12.21,14.96,14.96,15.62,SAKAR
Reserves,1.79,3.24,4.99,6.83,11.18,24.54,34.61,56.77,66.36,82.84,SAKAR
Borrowings,32.39,27.0,24.32,24.75,22.12,24.47,11.21,11.11,16.7,42.6,SAKAR
Other Liabilities,8.7,11.85,15.03,10.6,9.81,10.62,23.07,14.54,17.09,36.74,SAKAR
Total,50.88,50.09,52.34,50.18,51.11,70.59,81.1,97.38,115.11,177.8,SAKAR
Net Block,36.58,37.41,38.01,36.18,37.25,48.93,53.33,63.54,65.69,69.1,SAKAR
Capital Work in Progress,,,,,,,,8.66,13.1,48.92,SAKAR
Investments,,,,,,,,,0.01,0.01,SAKAR
Other Assets,14.3,12.68,14.33,14.0,13.86,21.66,27.77,25.18,36.31,59.77,SAKAR
Total,50.88,50.09,52.34,50.18,51.11,70.59,81.1,97.38,115.11,177.8,SAKAR
Receivables,1.11,1.34,2.25,2.01,2.98,5.35,10.82,9.5,8.23,12.37,SAKAR
Inventory,4.83,6.51,6.87,6.74,6.45,6.96,3.93,6.86,10.93,15.7,SAKAR
Cash & Bank,3.71,0.17,0.09,0.93,0.23,0.45,0.36,0.37,0.3,0.08,SAKAR
No. of Equity Shares,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,10961000.0,12211000.0,14961000.0,14961000.0,15618000.0,SAKAR
New Bonus Shares,,,,,,,,,,,SAKAR
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SAKAR
