Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,60.55,67.45,59.68,69.34,66.31,70.77,85.02,95.02,90.46,109.16,IEX
Expenses,11.15,14.2,12.02,15.18,17.39,13.23,12.9,14.18,13.86,13.39,IEX
Other Income,9.11,11.27,9.7,10.04,14.23,8.59,10.67,6.79,11.91,11.91,IEX
Depreciation,3.26,3.35,4.09,4.55,4.4,4.06,3.99,3.41,3.98,4.11,IEX
Interest,0.54,0.52,,0.51,0.54,0.51,0.52,0.48,0.55,0.47,IEX
Profit before tax,54.71,60.65,53.27,59.14,58.21,61.56,78.28,83.74,83.98,103.1,IEX
Tax,15.13,11.83,10.97,11.95,15.33,14.87,18.21,19.91,20.35,24.99,IEX
Net profit,39.59,48.82,42.3,47.2,42.88,46.7,60.08,63.83,63.62,78.11,IEX
Operating Profit,49.4,53.25,47.66,54.16,48.92,57.54,72.12,80.84,76.6,95.77,IEX
