Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,6.0,6.0,6.0,6.0,6.0,4.51,4.51,3.39,2.66,2.66,SMARTLINK
Reserves,417.12,408.01,398.82,404.67,410.42,335.08,340.65,255.39,184.99,190.14,SMARTLINK
Borrowings,,,,,,,,1.4,3.17,1.97,SMARTLINK
Other Liabilities,25.91,32.72,29.26,20.21,10.96,3.72,3.02,5.41,4.08,5.76,SMARTLINK
Total,449.03,446.73,434.08,430.88,427.38,343.31,348.18,265.59,194.9,200.53,SMARTLINK
Net Block,30.68,29.44,26.45,23.22,21.49,20.15,19.11,19.7,26.15,24.11,SMARTLINK
Capital Work in Progress,0.49,,0.35,,,,,,2.08,2.16,SMARTLINK
Investments,160.44,270.75,282.82,317.98,330.31,305.07,320.77,239.11,162.94,167.05,SMARTLINK
Other Assets,257.42,146.54,124.46,89.68,75.58,18.09,8.3,6.78,3.73,7.21,SMARTLINK
Total,449.03,446.73,434.08,430.88,427.38,343.31,348.18,265.59,194.9,200.53,SMARTLINK
Receivables,15.65,25.07,29.17,8.76,11.85,,,,,,SMARTLINK
Inventory,32.96,15.95,27.51,13.44,10.5,,,,,,SMARTLINK
Cash & Bank,197.76,86.15,50.14,52.17,39.99,12.96,2.43,4.98,0.81,5.01,SMARTLINK
No. of Equity Shares,30004850.0,30004850.0,30004850.0,30004850.0,30004850.0,22550000.0,22550000.0,16950000.0,13300000.0,13300000.0,SMARTLINK
New Bonus Shares,,,,,,,,,,,SMARTLINK
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,SMARTLINK
