Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.78,1.64,2.07,2.27,2.04,2.27,11.67,17.67,17.67,17.67,LAGNAM
Reserves,7.09,8.13,10.35,12.72,14.49,18.48,14.78,35.55,36.67,41.2,LAGNAM
Borrowings,23.77,27.16,27.48,37.14,47.73,45.47,48.71,121.78,162.74,168.37,LAGNAM
Other Liabilities,0.74,1.4,1.51,1.85,6.04,5.65,8.55,13.9,24.65,22.23,LAGNAM
Total,33.38,38.33,41.41,53.98,70.3,71.87,83.71,188.9,241.73,249.47,LAGNAM
Net Block,0.42,26.76,25.29,34.61,50.76,48.46,52.1,49.59,158.06,150.81,LAGNAM
Capital Work in Progress,25.26,,2.31,2.16,,0.24,0.8,82.75,,,LAGNAM
Investments,,0.09,0.16,0.22,0.3,0.33,0.26,0.42,0.39,0.27,LAGNAM
Other Assets,7.7,11.48,13.65,16.99,19.24,22.84,30.55,56.14,83.28,98.39,LAGNAM
Total,33.38,38.33,41.41,53.98,70.3,71.87,83.71,188.9,241.73,249.47,LAGNAM
Receivables,1.89,4.99,5.87,6.74,9.23,8.99,8.75,19.28,26.7,34.98,LAGNAM
Inventory,2.97,4.18,4.17,5.61,5.29,7.49,13.3,12.96,39.4,39.78,LAGNAM
Cash & Bank,1.16,1.06,1.34,0.28,0.08,0.02,0.09,6.94,0.49,0.45,LAGNAM
No. of Equity Shares,1782000.0,1638000.0,2068000.0,2268000.0,2038000.0,2268000.0,11669000.0,17669000.0,17669000.0,17669000.0,LAGNAM
New Bonus Shares,,,,,,,,,,,LAGNAM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LAGNAM
