Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,469.34,475.88,479.81,501.3,505.64,512.51,519.02,544.66,548.33,551.28,HDFCBANK
Reserves,29455.04,35738.26,42998.82,61508.12,72172.13,88949.84,105775.98,148661.69,170437.7,203169.55,HDFCBANK
Borrowings,270552.95,329253.58,406776.47,496009.2,631393.17,717668.53,911875.61,1040226.05,1292130.83,1470547.54,HDFCBANK
Other Liabilities,37432.17,34864.18,41344.4,32484.46,36725.13,56709.31,45763.72,55108.29,67394.4,72602.15,HDFCBANK
Total,337909.5,400331.9,491599.5,590503.08,740796.07,863840.19,1063934.33,1244540.69,1530511.26,1746870.52,HDFCBANK
Net Block,2347.19,2703.08,2939.92,3121.73,3343.16,3626.74,3607.2,4030.0,4431.92,4909.32,HDFCBANK
Capital Work in Progress,,,,,,,,,,,HDFCBANK
Investments,97482.91,111613.6,120951.07,151641.75,195836.28,214463.34,242200.24,293116.07,391826.66,443728.29,HDFCBANK
Other Assets,238079.4,286015.22,367708.51,435739.6,541616.63,645750.11,818126.89,947394.62,1134252.68,1298232.91,HDFCBANK
Total,337909.5,400331.9,491599.5,590503.08,740796.07,863840.19,1063934.33,1244540.69,1530511.26,1746870.52,HDFCBANK
Receivables,,,,,,,,,,,HDFCBANK
Inventory,,,,,,,,,,,HDFCBANK
Cash & Bank,20937.73,27280.17,39583.64,36331.45,38918.84,48952.1,122915.08,81347.64,86618.72,119470.4,HDFCBANK
No. of Equity Shares,2346688270.0,2379419030.0,2399050435.0,2506495317.0,2528186517.0,2562545717.0,2595090267.0,2723306610.0,5483286460.0,5512776482.0,HDFCBANK
New Bonus Shares,,,,,,,,,,,HDFCBANK
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,HDFCBANK
