Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,19.0,19.0,22.12,22.12,22.12,22.12,24.43,24.43,24.43,24.43,SWANENERGY
Reserves,168.97,183.99,417.39,418.18,417.44,419.12,937.36,936.76,937.94,936.38,SWANENERGY
Borrowings,128.45,182.69,176.42,155.78,131.0,185.86,163.98,169.94,298.71,314.23,SWANENERGY
Other Liabilities,595.79,762.04,538.63,527.12,516.52,560.57,535.86,50.67,67.76,46.55,SWANENERGY
Total,912.21,1147.72,1154.56,1123.2,1087.08,1187.67,1661.63,1181.8,1328.84,1321.59,SWANENERGY
Net Block,103.01,99.89,96.25,90.97,87.6,82.46,76.65,72.2,69.08,77.6,SWANENERGY
Capital Work in Progress,,,,,,,,1.41,6.1,20.39,SWANENERGY
Investments,57.26,28.2,26.41,26.17,27.31,33.31,163.72,413.31,800.57,1035.78,SWANENERGY
Other Assets,751.94,1019.63,1031.9,1006.06,972.17,1071.9,1421.26,694.88,453.09,187.82,SWANENERGY
Total,912.21,1147.72,1154.56,1123.2,1087.08,1187.67,1661.63,1181.8,1328.84,1321.59,SWANENERGY
Receivables,33.11,42.95,65.83,57.3,58.46,91.29,57.14,42.18,54.13,24.57,SWANENERGY
Inventory,349.33,454.53,497.43,555.59,581.51,586.03,581.79,107.49,70.76,78.77,SWANENERGY
Cash & Bank,177.05,21.96,14.38,16.43,14.53,25.62,11.05,11.45,22.89,14.63,SWANENERGY
No. of Equity Shares,95000000.0,95000000.0,221180000.0,221180000.0,221180000.0,221180000.0,244257000.0,244257000.0,244257000.0,244257000.0,SWANENERGY
New Bonus Shares,,,,,,,,,,,SWANENERGY
Face value,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SWANENERGY
