Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,15.24,15.24,15.38,15.51,15.77,105.76,106.03,106.44,106.91,107.32,LAURUSLABS
Reserves,91.49,181.6,280.58,645.14,789.99,1249.82,1407.27,1484.46,1708.89,2604.92,LAURUSLABS
Borrowings,225.3,292.08,542.82,821.11,1014.51,807.53,947.45,1009.32,1051.3,1411.26,LAURUSLABS
Other Liabilities,180.85,212.07,434.29,410.79,408.55,509.44,547.02,718.12,872.26,1501.69,LAURUSLABS
Total,512.88,700.99,1273.07,1892.55,2228.82,2672.55,3007.77,3318.34,3739.36,5625.19,LAURUSLABS
Net Block,186.54,235.55,498.69,800.53,1013.95,1193.26,1447.69,1598.99,1694.18,1818.04,LAURUSLABS
Capital Work in Progress,32.12,72.78,116.1,107.25,69.6,143.26,163.18,107.15,66.53,324.17,LAURUSLABS
Investments,,,0.46,19.11,26.12,50.53,51.74,58.32,58.32,318.89,LAURUSLABS
Other Assets,294.22,392.66,657.82,965.66,1119.15,1285.5,1345.16,1553.88,1920.33,3164.09,LAURUSLABS
Total,512.88,700.99,1273.07,1892.55,2228.82,2672.55,3007.77,3318.34,3739.36,5625.19,LAURUSLABS
Receivables,148.31,156.7,194.88,285.05,443.7,561.96,555.14,686.64,778.04,1279.82,LAURUSLABS
Inventory,98.63,156.19,328.1,475.5,487.09,501.21,575.78,665.91,893.47,1533.52,LAURUSLABS
Cash & Bank,9.32,13.62,23.04,55.56,24.92,2.42,0.92,0.57,0.93,38.78,LAURUSLABS
No. of Equity Shares,15241000.0,15241000.0,15380000.0,15512000.0,15767255.0,105756249.0,106029749.0,106436749.0,106914499.0,536602385.0,LAURUSLABS
New Bonus Shares,,,,,,,,,,,LAURUSLABS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,LAURUSLABS
