Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,736.12,1044.58,1350.44,1658.27,1689.71,1902.17,2618.16,4047.2,5709.76,5875.56,CENTRALBK
Reserves,10098.41,12651.27,12821.12,15798.64,15989.43,15365.97,15367.38,14887.66,15719.71,15829.53,CENTRALBK
Borrowings,209092.92,244343.82,262148.77,281546.52,275392.08,305953.64,300544.98,305094.5,319550.36,335441.59,CENTRALBK
Other Liabilities,9872.29,10089.88,13175.89,12937.07,12394.88,10180.17,7694.76,6688.31,15269.26,12068.32,CENTRALBK
Total,229799.74,268129.55,289496.22,311940.5,305466.1,333401.95,326225.28,330717.67,356249.09,369215.0,CENTRALBK
Net Block,2473.91,2684.75,2804.39,2833.16,4359.29,4290.37,4343.38,4310.24,4336.18,5132.42,CENTRALBK
Capital Work in Progress,,,,,,,,,,,CENTRALBK
Investments,59243.27,72603.79,86135.14,89739.96,88867.54,92094.88,102631.61,125298.07,142517.54,148582.43,CENTRALBK
Other Assets,168082.56,192841.01,200556.69,219367.38,212239.27,237016.7,219250.29,201109.36,209395.37,215500.15,CENTRALBK
Total,229799.74,268129.55,289496.22,311940.5,305466.1,333401.95,326225.28,330717.67,356249.09,369215.0,CENTRALBK
Receivables,,,,,,,,,,,CENTRALBK
Inventory,,,,,,,,,,,CENTRALBK
Cash & Bank,14126.6,14092.21,12378.03,14810.28,15541.05,78766.53,39228.44,31199.93,36077.11,38951.31,CENTRALBK
No. of Equity Shares,736115416.0,1044576900.0,1350439315.0,1658273181.0,1689714269.0,1902170964.0,2618155755.0,4047201437.0,5709762724.0,5875562460.0,CENTRALBK
New Bonus Shares,,,,,,,,,,,CENTRALBK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,CENTRALBK
