Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1152.77,1153.64,1155.04,1159.66,1163.17,1165.11,1285.81,1289.46,1294.76,1383.41,ICICIBANK
Reserves,59250.09,65547.84,72051.71,79262.26,88565.72,98779.71,103867.56,107073.91,115206.16,146122.67,ICICIBANK
Borrowings,395664.87,437955.12,486672.72,533980.08,596233.08,637595.21,743833.83,818239.64,933865.75,1024153.12,ICICIBANK
Other Liabilities,33001.07,32138.08,34762.12,31727.3,34733.14,34251.42,30201.97,37856.14,47998.48,58773.47,ICICIBANK
Total,489068.8,536794.68,594641.59,646129.3,720695.11,771791.45,879189.17,964459.15,1098365.15,1230432.67,ICICIBANK
Net Block,4614.69,4647.06,4678.14,4725.52,7576.92,7805.21,7903.51,7931.43,8410.29,8877.58,ICICIBANK
Capital Work in Progress,,,,,,,,,,,ICICIBANK
Investments,159560.04,171393.6,177021.82,158129.22,160411.8,161506.55,202994.18,207732.68,249531.48,281286.54,ICICIBANK
Other Assets,324894.07,360754.02,412941.63,483274.56,552706.39,602479.69,668291.48,748795.04,840423.38,940268.55,ICICIBANK
Total,489068.8,536794.68,594641.59,646129.3,720695.11,771791.45,879189.17,964459.15,1098365.15,1230432.67,ICICIBANK
Receivables,,,,,,,,,,,ICICIBANK
Inventory,,,,,,,,,,,ICICIBANK
Cash & Bank,36229.31,41417.52,41529.6,42304.62,59868.74,75713.06,84169.38,80296.29,119155.74,133128.25,ICICIBANK
No. of Equity Shares,1152826045.0,1265184715.0,1155098858.0,5797510734.0,5815034519.0,5824742224.0,6428256865.0,6446505742.0,6473031292.0,6916258476.0,ICICIBANK
New Bonus Shares,,,,,,,582984544.0,,,,ICICIBANK
Face value,10.0,10.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,ICICIBANK
