Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.56,14.56,14.56,14.56,29.11,29.11,29.11,29.11,29.11,29.11,MAITHANALL
Reserves,215.76,256.06,275.63,320.16,365.56,563.39,846.01,1090.76,1270.3,1501.88,MAITHANALL
Borrowings,7.0,23.4,38.77,24.8,139.37,80.84,44.74,7.09,10.41,48.69,MAITHANALL
Other Liabilities,190.46,211.16,177.62,191.07,262.91,260.43,302.05,398.61,212.18,325.56,MAITHANALL
Total,427.78,505.18,506.58,550.59,796.95,933.77,1221.91,1525.57,1522.0,1905.24,MAITHANALL
Net Block,71.53,62.0,56.97,55.12,259.83,237.6,233.41,219.47,207.13,193.21,MAITHANALL
Capital Work in Progress,,,0.05,0.8,,,,,1.1,,MAITHANALL
Investments,71.62,125.96,128.25,125.25,47.29,83.68,362.5,649.06,26.35,815.13,MAITHANALL
Other Assets,284.63,317.22,321.31,369.42,489.83,612.49,626.0,657.04,1287.42,896.9,MAITHANALL
Total,427.78,505.18,506.58,550.59,796.95,933.77,1221.91,1525.57,1522.0,1905.24,MAITHANALL
Receivables,85.12,115.42,103.17,187.85,198.69,225.21,243.73,256.66,280.59,436.28,MAITHANALL
Inventory,92.77,128.74,142.64,118.28,150.79,186.57,248.19,260.94,276.93,348.51,MAITHANALL
Cash & Bank,50.62,25.81,25.51,16.62,53.65,90.09,50.7,42.97,636.16,24.77,MAITHANALL
No. of Equity Shares,14563375.0,14563375.0,14563375.0,14563375.0,29111550.0,29111550.0,29111550.0,29111550.0,29111550.0,29111550.0,MAITHANALL
New Bonus Shares,,,,,,,,,,,MAITHANALL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,MAITHANALL
