Report Date,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,Company_Name
Sales,176.88,183.68,181.07,177.21,127.79,226.02,186.35,220.85,193.38,174.63,SHK
Expenses,159.68,166.29,164.24,156.14,118.77,193.41,157.43,192.15,179.5,155.91,SHK
Other Income,3.42,1.74,2.39,2.47,4.47,2.71,17.0,10.26,2.28,2.2,SHK
Depreciation,6.2,6.54,8.08,7.41,6.93,6.97,6.99,6.74,6.79,6.92,SHK
Interest,3.61,3.77,3.39,1.56,1.49,2.03,1.18,1.58,1.33,1.04,SHK
Profit before tax,10.81,8.82,7.75,14.57,5.07,26.32,37.75,30.64,8.04,12.96,SHK
Tax,3.71,1.98,-3.54,8.7,1.25,6.62,6.58,5.61,2.03,3.38,SHK
Net profit,7.1,6.84,11.29,5.87,3.82,19.7,31.17,25.03,6.01,9.58,SHK
Operating Profit,17.2,17.39,16.83,21.07,9.02,32.61,28.92,28.7,13.88,18.72,SHK
