Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,129.36,140.85,131.54,209.69,256.85,408.46,416.59,440.3,576.63,315.78,BALAJITELE
Raw Material Cost,,,,,183.53,,,,,,BALAJITELE
Change in Inventory,5.38,,,,,-24.7,-23.5,19.63,-39.5,9.74,BALAJITELE
Power and Fuel,2.52,1.14,1.57,0.93,0.85,0.8,1.01,0.78,0.72,0.46,BALAJITELE
Other Mfr. Exp,93.28,110.76,103.52,168.25,0.58,301.27,279.44,368.77,320.86,254.43,BALAJITELE
Employee Cost,14.98,7.55,7.25,9.47,14.09,18.92,16.48,23.14,15.22,10.82,BALAJITELE
Selling and admin,27.66,12.0,10.77,11.31,21.99,53.5,36.39,37.57,53.7,16.75,BALAJITELE
Other Expenses,4.64,3.0,3.63,6.99,1.58,3.6,6.42,14.85,22.44,5.59,BALAJITELE
Other Income,26.16,18.17,17.86,10.21,24.1,9.7,7.27,24.72,6.03,24.2,BALAJITELE
Depreciation,7.11,7.86,5.45,7.61,8.72,12.27,13.9,13.09,33.13,26.33,BALAJITELE
Interest,,0.09,1.19,0.28,,0.84,,,2.42,1.52,BALAJITELE
Profit before tax,10.71,16.62,16.02,15.06,49.61,2.26,46.72,26.45,94.67,33.82,BALAJITELE
Tax,-0.9,3.28,5.99,2.79,12.53,-27.12,30.41,6.33,36.79,8.54,BALAJITELE
Net profit,11.61,13.33,10.02,12.27,37.08,29.38,16.3,20.12,57.87,25.28,BALAJITELE
