Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,WENDT
Reserves,67.62,74.25,80.31,87.9,95.44,100.43,107.08,112.61,117.66,123.58,WENDT
Borrowings,,,,,,,,,,1.0,WENDT
Other Liabilities,30.52,28.21,31.55,31.83,34.08,31.3,36.52,48.71,42.99,37.0,WENDT
Total,100.14,104.46,113.86,121.73,131.52,133.73,145.6,163.32,162.65,163.58,WENDT
Net Block,38.62,47.63,52.37,53.59,55.1,58.84,53.95,52.2,51.16,53.88,WENDT
Capital Work in Progress,5.01,2.64,2.73,2.49,5.5,1.94,2.0,4.69,4.17,1.09,WENDT
Investments,13.7,14.96,17.03,18.67,13.6,15.02,22.29,35.97,35.24,36.69,WENDT
Other Assets,42.81,39.23,41.73,46.98,57.32,57.93,67.36,70.46,72.08,71.92,WENDT
Total,100.14,104.46,113.86,121.73,131.52,133.73,145.6,163.32,162.65,163.58,WENDT
Receivables,20.1,19.16,20.21,21.11,29.07,28.72,33.83,27.37,23.19,32.88,WENDT
Inventory,13.63,13.85,15.54,16.44,17.87,18.44,18.76,22.72,26.12,22.47,WENDT
Cash & Bank,3.08,0.84,0.6,0.7,0.56,2.67,6.37,9.72,9.7,2.07,WENDT
No. of Equity Shares,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,WENDT
New Bonus Shares,,,,,,,,,,,WENDT
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,WENDT
