Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.39,14.05,14.75,15.45,15.45,15.56,15.67,15.79,17.9,17.97,KEI
Reserves,212.67,241.52,253.91,288.4,351.18,445.35,588.86,763.11,1488.86,1759.68,KEI
Borrowings,487.58,473.61,510.65,452.5,498.18,812.85,842.12,599.44,366.65,305.44,KEI
Other Liabilities,480.27,447.97,464.21,585.39,598.13,621.85,769.96,1386.63,1395.24,930.59,KEI
Total,1193.91,1177.15,1243.52,1341.74,1462.94,1895.61,2216.61,2764.97,3268.65,3013.68,KEI
Net Block,318.1,308.87,314.08,298.08,327.94,405.2,406.98,488.66,553.62,537.12,KEI
Capital Work in Progress,0.21,2.6,0.24,4.39,29.34,3.15,22.98,31.61,11.21,7.13,KEI
Investments,3.08,3.08,3.09,3.14,3.11,2.73,2.83,1.57,0.6,0.91,KEI
Other Assets,872.52,862.6,926.11,1036.13,1102.55,1484.53,1783.82,2243.13,2703.22,2468.52,KEI
Total,1193.91,1177.15,1243.52,1341.74,1462.94,1895.61,2216.61,2764.97,3268.65,3013.68,KEI
Receivables,482.6,421.22,428.63,479.84,567.39,824.58,1020.59,1094.62,1367.59,1349.57,KEI
Inventory,292.24,358.16,403.14,440.32,422.47,498.92,555.59,689.64,863.78,768.22,KEI
Cash & Bank,4.37,15.62,4.56,4.69,5.77,33.31,76.33,195.34,214.3,221.21,KEI
No. of Equity Shares,66937438.0,70237500.0,73737440.0,77237438.0,77237438.0,77797438.0,78361438.0,78925438.0,89504438.0,89855438.0,KEI
New Bonus Shares,,,,,,,,,,,KEI
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,KEI
