Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,23.65,RPPINFRA
Reserves,70.81,80.25,97.37,113.25,128.4,152.3,164.51,193.12,213.57,237.52,RPPINFRA
Borrowings,82.44,95.98,92.4,105.54,77.9,112.58,144.55,139.43,107.46,123.03,RPPINFRA
Other Liabilities,88.11,72.59,63.72,144.48,131.17,171.61,173.91,240.32,225.44,234.05,RPPINFRA
Total,263.96,271.42,276.09,385.87,360.07,459.09,505.57,595.47,569.07,618.25,RPPINFRA
Net Block,49.25,45.16,44.82,38.52,25.18,29.44,30.36,51.99,47.93,47.0,RPPINFRA
Capital Work in Progress,0.26,1.2,3.15,3.32,3.52,3.99,0.18,6.26,3.91,4.08,RPPINFRA
Investments,0.3,0.3,0.83,0.83,0.83,0.97,0.65,7.18,7.17,7.14,RPPINFRA
Other Assets,214.15,224.76,227.29,343.2,330.54,424.69,474.38,530.04,510.06,560.03,RPPINFRA
Total,263.96,271.42,276.09,385.87,360.07,459.09,505.57,595.47,569.07,618.25,RPPINFRA
Receivables,94.45,96.24,78.54,169.81,148.06,223.44,105.72,163.45,147.43,145.93,RPPINFRA
Inventory,0.75,0.65,0.71,1.41,3.05,4.03,17.69,20.24,24.18,11.32,RPPINFRA
Cash & Bank,23.85,13.44,11.67,14.16,24.84,40.24,79.27,48.37,51.57,107.01,RPPINFRA
No. of Equity Shares,22600584.0,22600600.0,22600000.0,22600584.0,22600584.0,22600584.0,22600584.0,22600584.0,22600584.0,23655840.0,RPPINFRA
New Bonus Shares,,,,,,,,,,,RPPINFRA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RPPINFRA
