Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.39,18.39,18.39,18.39,18.39,25.29,25.29,25.29,25.29,25.29,APCL
Reserves,59.06,62.15,42.8,59.07,68.94,178.94,199.44,216.36,248.63,321.02,APCL
Borrowings,234.91,238.44,182.27,189.4,119.48,67.19,35.76,,2.09,2.8,APCL
Other Liabilities,55.19,63.32,85.25,47.12,70.71,87.75,99.23,116.69,116.02,116.73,APCL
Total,367.55,382.3,328.71,313.98,277.52,359.17,359.72,358.34,392.03,465.84,APCL
Net Block,228.87,230.85,213.74,204.45,192.91,261.09,258.91,229.97,221.17,202.09,APCL
Capital Work in Progress,9.23,0.28,0.26,0.66,13.92,6.25,3.25,5.55,0.33,0.83,APCL
Investments,16.47,18.85,0.04,0.03,,,,,,,APCL
Other Assets,112.98,132.32,114.67,108.84,70.69,91.83,97.56,122.82,170.53,262.92,APCL
Total,367.55,382.3,328.71,313.98,277.52,359.17,359.72,358.34,392.03,465.84,APCL
Receivables,20.95,23.58,15.64,15.32,12.07,17.54,23.58,35.0,42.89,15.8,APCL
Inventory,29.56,39.86,30.38,37.41,19.01,33.96,31.29,36.54,39.96,27.73,APCL
Cash & Bank,3.6,3.82,4.91,3.09,4.11,6.32,10.66,25.55,65.39,186.46,APCL
No. of Equity Shares,18389597.0,18389597.0,18389597.0,18389597.0,18390000.0,25290000.0,25290000.0,25290000.0,25290000.0,25290000.0,APCL
New Bonus Shares,,,,,,,,,,,APCL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,APCL
