Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.01,21.01,21.01,21.01,21.01,22.61,22.61,22.61,22.61,22.61,TIMETECHNO
Reserves,613.22,680.27,748.1,803.95,903.34,1133.44,1229.05,1337.37,1412.92,1442.66,TIMETECHNO
Borrowings,416.49,468.1,503.86,490.58,534.5,571.6,629.15,667.91,740.54,714.54,TIMETECHNO
Other Liabilities,184.55,216.7,233.24,245.3,276.78,292.31,360.31,392.72,363.74,318.21,TIMETECHNO
Total,1235.27,1386.08,1506.21,1560.84,1735.63,2019.96,2241.12,2420.61,2539.81,2498.02,TIMETECHNO
Net Block,439.91,483.46,580.12,606.77,654.27,753.84,871.81,959.51,1027.7,976.18,TIMETECHNO
Capital Work in Progress,95.35,105.86,40.35,29.08,48.33,59.58,57.07,48.89,40.53,25.41,TIMETECHNO
Investments,160.55,144.57,149.9,149.9,135.33,150.99,159.81,159.81,159.82,164.85,TIMETECHNO
Other Assets,539.46,652.19,735.84,775.09,897.7,1055.55,1152.43,1252.4,1311.76,1331.58,TIMETECHNO
Total,1235.27,1386.08,1506.21,1560.84,1735.63,2019.96,2241.12,2420.61,2539.81,2498.02,TIMETECHNO
Receivables,198.31,224.9,267.06,285.05,347.46,418.48,470.7,519.0,564.46,554.46,TIMETECHNO
Inventory,173.15,210.96,233.92,258.32,285.84,345.78,396.58,441.4,451.46,441.44,TIMETECHNO
Cash & Bank,21.66,25.7,31.29,25.42,23.69,19.57,32.75,33.27,33.4,24.94,TIMETECHNO
No. of Equity Shares,210117750.0,210117750.0,210117750.0,210117750.0,210117750.0,226146750.0,226146750.0,226146750.0,226146750.0,226146750.0,TIMETECHNO
New Bonus Shares,,,,,,,,,,,TIMETECHNO
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,TIMETECHNO
