Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Cash from Operating Activity,249.01,81.83,1184.25,-308.95,579.87,1611.25,-549.51,-1575.65,2503.82,3365.53,KARURVYSYA
Cash from Investing Activity,-72.49,-132.99,-113.01,-102.32,-91.65,-83.86,-169.74,549.35,-1534.61,-1378.85,KARURVYSYA
Cash from Financing Activity,84.47,-188.27,-189.12,482.21,-345.71,-73.9,683.38,414.13,-273.7,-58.89,KARURVYSYA
Net Cash Flow,260.99,-239.43,882.12,70.95,142.51,1453.49,-35.87,-612.17,695.51,1927.79,KARURVYSYA
