Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,467.7,522.87,525.64,529.45,594.99,598.15,600.22,602.69,693.54,773.37,INDUSINDBK
Reserves,4263.06,7096.67,8506.3,10101.03,17087.22,20032.77,23226.85,26072.1,33329.66,42586.63,INDUSINDBK
Borrowings,51043.56,63576.28,75264.25,94752.42,117996.21,149025.91,189928.25,242189.03,262793.36,307527.77,INDUSINDBK
Other Liabilities,1821.75,2110.69,2729.74,6404.47,7218.58,8991.59,7870.85,8955.6,10240.99,12084.98,INDUSINDBK
Total,57596.07,73306.51,87025.93,111787.37,142897.0,178648.42,221626.17,277819.42,307057.55,362972.75,INDUSINDBK
Net Block,614.1,740.61,991.26,1119.56,1217.85,1306.8,1313.31,1688.06,1742.11,1734.14,INDUSINDBK
Capital Work in Progress,42.7,15.53,25.19,38.02,37.48,28.44,25.44,21.95,78.01,75.23,INDUSINDBK
Investments,14571.95,19654.17,21562.95,22878.34,34054.31,36702.14,50076.72,59266.16,59979.94,69694.71,INDUSINDBK
Other Assets,42367.32,52896.2,64446.53,87751.45,107587.36,140611.04,170210.7,216843.25,245257.49,291468.67,INDUSINDBK
Total,57596.07,73306.51,87025.93,111787.37,142897.0,178648.42,221626.17,277819.42,307057.55,362972.75,INDUSINDBK
Receivables,,,,,,,,,,,INDUSINDBK
Inventory,,,,,,,,,,,INDUSINDBK
Cash & Bank,5539.62,6848.73,6769.44,10779.14,10111.87,18628.25,13215.88,14783.4,16003.65,56327.19,INDUSINDBK
No. of Equity Shares,467510001.0,523061906.0,525830684.0,529450209.0,594986335.0,598148705.0,600223187.0,602686868.0,693535738.0,773372299.0,INDUSINDBK
New Bonus Shares,,,,,,,,,,,INDUSINDBK
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,INDUSINDBK
