Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,HARRMALAYA
Reserves,300.53,301.21,303.47,268.21,222.52,84.0,85.33,60.2,60.57,96.7,HARRMALAYA
Borrowings,90.11,112.89,109.61,112.54,112.18,95.22,95.53,121.06,113.77,95.96,HARRMALAYA
Other Liabilities,106.34,97.54,109.7,113.88,147.97,163.22,181.33,173.36,210.5,195.75,HARRMALAYA
Total,515.43,530.09,541.23,513.08,501.12,360.89,380.64,373.07,403.29,406.86,HARRMALAYA
Net Block,426.14,428.49,429.45,427.75,423.77,277.09,276.89,279.59,284.94,284.62,HARRMALAYA
Capital Work in Progress,0.53,4.58,2.15,1.83,0.83,7.91,11.09,10.06,12.68,21.77,HARRMALAYA
Investments,0.21,0.21,0.21,0.21,0.16,0.16,0.16,0.16,0.16,0.16,HARRMALAYA
Other Assets,88.55,96.81,109.42,83.29,76.36,75.73,92.5,83.26,105.51,100.31,HARRMALAYA
Total,515.43,530.09,541.23,513.08,501.12,360.89,380.64,373.07,403.29,406.86,HARRMALAYA
Receivables,12.85,8.18,14.86,12.78,6.94,7.59,14.39,9.81,8.23,16.01,HARRMALAYA
Inventory,18.89,20.6,25.42,22.82,22.19,25.01,28.07,29.47,40.54,34.88,HARRMALAYA
Cash & Bank,14.39,20.25,16.71,9.43,9.4,2.75,4.47,2.37,3.61,2.14,HARRMALAYA
No. of Equity Shares,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,18455405.0,HARRMALAYA
New Bonus Shares,,,,,,,,,,,HARRMALAYA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,HARRMALAYA
