,date,open,high,low,close,volume,Company_Name
0,2021-01-01 00:00:00+05:30,18.05,18.9,18.05,18.3,243929,VIVIMEDLAB
1,2021-01-04 00:00:00+05:30,18.9,19.3,18.3,18.9,369303,VIVIMEDLAB
2,2021-01-05 00:00:00+05:30,18.5,19.1,18.25,18.45,350478,VIVIMEDLAB
3,2021-01-06 00:00:00+05:30,18.6,18.95,17.9,18.15,160614,VIVIMEDLAB
4,2021-01-07 00:00:00+05:30,18.5,18.6,17.9,18.0,139819,VIVIMEDLAB
5,2021-01-08 00:00:00+05:30,18.1,18.5,17.8,17.9,248235,VIVIMEDLAB
6,2021-01-11 00:00:00+05:30,18.1,18.25,17.5,17.65,170826,VIVIMEDLAB
7,2021-01-12 00:00:00+05:30,19.0,19.0,18.1,18.3,625630,VIVIMEDLAB
8,2021-01-13 00:00:00+05:30,18.45,18.6,17.8,18.1,198060,VIVIMEDLAB
9,2021-01-14 00:00:00+05:30,18.1,18.1,17.85,17.95,102690,VIVIMEDLAB
10,2021-01-15 00:00:00+05:30,17.95,18.0,17.45,17.6,163224,VIVIMEDLAB
11,2021-01-18 00:00:00+05:30,17.8,18.35,16.9,17.1,216836,VIVIMEDLAB
12,2021-01-19 00:00:00+05:30,17.35,18.0,17.1,17.4,144428,VIVIMEDLAB
13,2021-01-20 00:00:00+05:30,17.6,17.6,17.2,17.3,114032,VIVIMEDLAB
14,2021-01-21 00:00:00+05:30,17.35,17.5,16.85,16.95,166036,VIVIMEDLAB
15,2021-01-22 00:00:00+05:30,16.65,17.1,15.9,16.65,217009,VIVIMEDLAB
16,2021-01-25 00:00:00+05:30,16.95,16.95,16.2,16.4,72286,VIVIMEDLAB
17,2021-01-27 00:00:00+05:30,16.55,16.55,16.05,16.15,85303,VIVIMEDLAB
18,2021-01-28 00:00:00+05:30,16.05,16.65,15.85,16.45,102887,VIVIMEDLAB
19,2021-01-29 00:00:00+05:30,16.8,16.8,16.15,16.2,78980,VIVIMEDLAB
20,2021-02-01 00:00:00+05:30,16.55,16.85,16.05,16.45,94587,VIVIMEDLAB
21,2021-02-02 00:00:00+05:30,16.45,16.8,16.15,16.3,111757,VIVIMEDLAB
22,2021-02-03 00:00:00+05:30,16.65,16.65,16.0,16.2,114495,VIVIMEDLAB
23,2021-02-04 00:00:00+05:30,16.5,17.0,16.2,16.25,134529,VIVIMEDLAB
24,2021-02-05 00:00:00+05:30,16.5,16.75,16.25,16.4,159337,VIVIMEDLAB
25,2021-02-08 00:00:00+05:30,16.7,16.7,15.9,16.3,215911,VIVIMEDLAB
26,2021-02-09 00:00:00+05:30,16.4,16.8,16.15,16.6,134903,VIVIMEDLAB
27,2021-02-10 00:00:00+05:30,16.8,16.85,16.0,16.15,163740,VIVIMEDLAB
28,2021-02-11 00:00:00+05:30,16.35,16.45,15.95,16.05,279957,VIVIMEDLAB
29,2021-02-12 00:00:00+05:30,16.05,16.2,15.9,16.0,166156,VIVIMEDLAB
30,2021-02-15 00:00:00+05:30,15.5,15.6,14.55,14.65,532763,VIVIMEDLAB
31,2021-02-16 00:00:00+05:30,14.55,14.95,14.3,14.45,203836,VIVIMEDLAB
32,2021-02-17 00:00:00+05:30,14.45,15.15,14.4,14.9,176106,VIVIMEDLAB
33,2021-02-18 00:00:00+05:30,15.3,15.45,14.65,14.8,103979,VIVIMEDLAB
34,2021-02-19 00:00:00+05:30,15.0,15.05,14.7,14.75,119313,VIVIMEDLAB
35,2021-02-22 00:00:00+05:30,15.25,17.7,14.85,17.7,1295058,VIVIMEDLAB
36,2021-02-23 00:00:00+05:30,19.4,20.4,14.2,14.2,7157137,VIVIMEDLAB
37,2021-02-24 00:00:00+05:30,13.45,16.4,13.05,15.75,3705856,VIVIMEDLAB
38,2021-02-25 00:00:00+05:30,15.8,16.3,15.1,15.65,1343498,VIVIMEDLAB
39,2021-02-26 00:00:00+05:30,15.3,16.1,15.15,15.55,727872,VIVIMEDLAB
40,2021-03-01 00:00:00+05:30,16.1,17.4,16.1,16.65,1684612,VIVIMEDLAB
41,2021-03-02 00:00:00+05:30,16.75,17.6,16.75,17.0,948920,VIVIMEDLAB
42,2021-03-03 00:00:00+05:30,17.25,17.4,16.1,16.3,1202826,VIVIMEDLAB
43,2021-03-04 00:00:00+05:30,16.8,18.4,15.75,17.9,3557687,VIVIMEDLAB
44,2021-03-05 00:00:00+05:30,18.5,18.5,17.2,17.4,982378,VIVIMEDLAB
45,2021-03-08 00:00:00+05:30,17.4,18.6,17.4,17.95,1455859,VIVIMEDLAB
46,2021-03-09 00:00:00+05:30,20.0,21.5,19.6,21.45,11603473,VIVIMEDLAB
47,2021-03-10 00:00:00+05:30,22.15,22.25,19.8,20.65,3286199,VIVIMEDLAB
48,2021-03-12 00:00:00+05:30,20.65,22.0,19.8,20.5,1767902,VIVIMEDLAB
49,2021-03-15 00:00:00+05:30,20.55,20.95,19.05,19.35,1033551,VIVIMEDLAB
50,2021-03-16 00:00:00+05:30,19.4,20.0,18.8,19.05,642323,VIVIMEDLAB
51,2021-03-17 00:00:00+05:30,19.15,19.25,17.8,17.95,565919,VIVIMEDLAB
52,2021-03-18 00:00:00+05:30,18.3,18.55,17.05,17.15,554680,VIVIMEDLAB
53,2021-03-19 00:00:00+05:30,16.65,18.0,16.4,17.65,615808,VIVIMEDLAB
54,2021-03-22 00:00:00+05:30,18.3,18.3,17.7,18.05,299698,VIVIMEDLAB
55,2021-03-23 00:00:00+05:30,18.1,18.45,17.75,17.9,221630,VIVIMEDLAB
56,2021-03-24 00:00:00+05:30,18.15,18.15,17.05,17.2,261996,VIVIMEDLAB
57,2021-03-25 00:00:00+05:30,17.3,17.3,16.05,16.35,390819,VIVIMEDLAB
58,2021-03-26 00:00:00+05:30,16.8,16.8,16.2,16.55,263393,VIVIMEDLAB
59,2021-03-30 00:00:00+05:30,17.05,17.05,16.15,16.25,179922,VIVIMEDLAB
60,2021-03-31 00:00:00+05:30,16.25,16.6,16.0,16.1,318317,VIVIMEDLAB
61,2021-04-01 00:00:00+05:30,16.15,17.9,16.15,17.7,513639,VIVIMEDLAB
62,2021-04-05 00:00:00+05:30,17.95,18.0,16.8,17.15,242730,VIVIMEDLAB
63,2021-04-06 00:00:00+05:30,17.5,17.5,17.1,17.25,212185,VIVIMEDLAB
64,2021-04-07 00:00:00+05:30,17.5,17.5,17.0,17.1,148058,VIVIMEDLAB
65,2021-04-08 00:00:00+05:30,17.4,17.45,16.95,17.05,151004,VIVIMEDLAB
66,2021-04-09 00:00:00+05:30,17.2,17.4,16.8,17.15,294558,VIVIMEDLAB
67,2021-04-12 00:00:00+05:30,17.1,17.1,15.85,16.2,262907,VIVIMEDLAB
